sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Dosis III,Eukrasian Dosis III (dot),Phlegma III,Pneuma,Psyche,Toxikon II
-540,40,Pneuma,49391.0,0,0,0,0,49391,0,0
40,572,Auto,21.0,21,0,0,0,49391,0,0
3401,4071,Dosis III,53462.0,21,53462,0,0,49391,0,0
3901,4433,Auto,21.0,42,53462,0,0,49391,0,0
940,4500,Eukrasian Dosis III (dot),12172.0,42,53462,12172,0,49391,0,0
5841,6511,Dosis III,53462.0,42,106924,12172,0,49391,0,0
6701,7233,Auto,22.0,64,106924,12172,0,49391,0,0
940,7500,Eukrasian Dosis III (dot),12172.0,64,106924,24344,0,49391,0,0
7322,7992,Phlegma III,88909.0,64,106924,24344,88909,49391,0,0
7942,9042,Psyche,88909.0,64,106924,24344,88909,49391,88909,0
9501,10033,Auto,22.0,86,106924,24344,88909,49391,88909,0
9762,10432,Phlegma III,88909.0,86,106924,24344,177818,49391,88909,0
940,10500,Eukrasian Dosis III (dot),12172.0,86,106924,36516,177818,49391,88909,0
940,13500,Eukrasian Dosis III (dot),12172.0,86,106924,48688,177818,49391,88909,0
13163,13833,Dosis III,56279.0,86,163203,48688,177818,49391,88909,0
13663,14195,Auto,22.0,108,163203,48688,177818,49391,88909,0
15603,16273,Dosis III,56279.0,108,219482,48688,177818,49391,88909,0
940,16500,Eukrasian Dosis III (dot),12172.0,108,219482,60860,177818,49391,88909,0
16463,16995,Auto,22.0,130,219482,60860,177818,49391,88909,0
18044,18714,Dosis III,56279.0,130,275761,60860,177818,49391,88909,0
940,19500,Eukrasian Dosis III (dot),12172.0,130,275761,73032,177818,49391,88909,0
19263,19795,Auto,22.0,152,275761,73032,177818,49391,88909,0
20484,21154,Dosis III,56279.0,152,332040,73032,177818,49391,88909,0
940,22500,Eukrasian Dosis III (dot),12172.0,152,332040,85204,177818,49391,88909,0
22924,23594,Dosis III,56279.0,152,388319,85204,177818,49391,88909,0
23424,23956,Auto,22.0,174,388319,85204,177818,49391,88909,0
940,25500,Eukrasian Dosis III (dot),12172.0,174,388319,97376,177818,49391,88909,0
26224,26756,Auto,22.0,196,388319,97376,177818,49391,88909,0
25406,28500,Eukrasian Dosis III (dot),12813.0,196,388319,110189,177818,49391,88909,0
27866,28536,Dosis III,53462.0,196,441781,110189,177818,49391,88909,0
29024,29556,Auto,21.0,217,441781,110189,177818,49391,88909,0
30307,30977,Dosis III,53462.0,217,495243,110189,177818,49391,88909,0
25406,31500,Eukrasian Dosis III (dot),12813.0,217,495243,123002,177818,49391,88909,0
32747,33417,Dosis III,49391.0,217,544634,123002,177818,49391,88909,0
33247,33779,Auto,21.0,238,544634,123002,177818,49391,88909,0
25406,34500,Eukrasian Dosis III (dot),12813.0,238,544634,135815,177818,49391,88909,0
35188,35858,Dosis III,49391.0,238,594025,135815,177818,49391,88909,0
36047,36579,Auto,21.0,259,594025,135815,177818,49391,88909,0
25406,37500,Eukrasian Dosis III (dot),12813.0,259,594025,148628,177818,49391,88909,0
37628,38298,Dosis III,49391.0,259,643416,148628,177818,49391,88909,0
38847,39379,Auto,21.0,280,643416,148628,177818,49391,88909,0
25406,40500,Eukrasian Dosis III (dot),12813.0,280,643416,161441,177818,49391,88909,0
40069,40739,Dosis III,49391.0,280,692807,161441,177818,49391,88909,0
42509,43179,Dosis III,49391.0,280,742198,161441,177818,49391,88909,0
25406,43500,Eukrasian Dosis III (dot),12813.0,280,742198,174254,177818,49391,88909,0
43009,43541,Auto,21.0,301,742198,174254,177818,49391,88909,0
44949,45619,Dosis III,49391.0,301,791589,174254,177818,49391,88909,0
45809,46341,Auto,21.0,322,791589,174254,177818,49391,88909,0
25406,46500,Eukrasian Dosis III (dot),12813.0,322,791589,187067,177818,49391,88909,0
47390,48060,Dosis III,49391.0,322,840980,187067,177818,49391,88909,0
48609,49141,Auto,21.0,343,840980,187067,177818,49391,88909,0
25406,49500,Eukrasian Dosis III (dot),12813.0,343,840980,199880,177818,49391,88909,0
49830,50500,Dosis III,49391.0,343,890371,199880,177818,49391,88909,0
25406,52500,Eukrasian Dosis III (dot),12813.0,343,890371,212693,177818,49391,88909,0
52271,52941,Dosis III,49391.0,343,939762,212693,177818,49391,88909,0
52771,53303,Auto,21.0,364,939762,212693,177818,49391,88909,0
