sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Dosis III,Eukrasian Dosis III (dot),Phlegma III,Pneuma,Psyche,Toxikon II
-540,40,Pneuma,49391.0,0,0,0,0,49391,0,0
40,572,Auto,21.0,21,0,0,0,49391,0,0
3401,4071,Dosis III,53462.0,21,53462,0,0,49391,0,0
3901,4433,Auto,22.0,43,53462,0,0,49391,0,0
940,4500,Eukrasian Dosis III (dot),12172.0,43,53462,12172,0,49391,0,0
5841,6511,Dosis III,56135.0,43,109597,12172,0,49391,0,0
6701,7233,Auto,23.0,66,109597,12172,0,49391,0,0
940,7500,Eukrasian Dosis III (dot),12172.0,66,109597,24344,0,49391,0,0
7322,7992,Phlegma III,93354.0,66,109597,24344,93354,49391,0,0
7942,9042,Psyche,93354.0,66,109597,24344,93354,49391,93354,0
9501,10033,Auto,23.0,89,109597,24344,93354,49391,93354,0
9762,10432,Phlegma III,93354.0,89,109597,24344,186708,49391,93354,0
940,10500,Eukrasian Dosis III (dot),12172.0,89,109597,36516,186708,49391,93354,0
940,13500,Eukrasian Dosis III (dot),12172.0,89,109597,48688,186708,49391,93354,0
13163,13833,Dosis III,59093.0,89,168690,48688,186708,49391,93354,0
13663,14195,Auto,23.0,112,168690,48688,186708,49391,93354,0
15603,16273,Dosis III,59093.0,112,227783,48688,186708,49391,93354,0
940,16500,Eukrasian Dosis III (dot),12172.0,112,227783,60860,186708,49391,93354,0
16463,16995,Auto,23.0,135,227783,60860,186708,49391,93354,0
18044,18714,Dosis III,59093.0,135,286876,60860,186708,49391,93354,0
940,19500,Eukrasian Dosis III (dot),12172.0,135,286876,73032,186708,49391,93354,0
19263,19795,Auto,23.0,158,286876,73032,186708,49391,93354,0
20484,21154,Dosis III,59093.0,158,345969,73032,186708,49391,93354,0
940,22500,Eukrasian Dosis III (dot),12172.0,158,345969,85204,186708,49391,93354,0
22924,23594,Dosis III,59093.0,158,405062,85204,186708,49391,93354,0
23424,23956,Auto,23.0,181,405062,85204,186708,49391,93354,0
940,25500,Eukrasian Dosis III (dot),12172.0,181,405062,97376,186708,49391,93354,0
26224,26756,Auto,22.0,203,405062,97376,186708,49391,93354,0
25406,28500,Eukrasian Dosis III (dot),12813.0,203,405062,110189,186708,49391,93354,0
27866,28536,Dosis III,53462.0,203,458524,110189,186708,49391,93354,0
29024,29556,Auto,21.0,224,458524,110189,186708,49391,93354,0
30307,30977,Dosis III,53462.0,224,511986,110189,186708,49391,93354,0
25406,31500,Eukrasian Dosis III (dot),12813.0,224,511986,123002,186708,49391,93354,0
32747,33417,Dosis III,49391.0,224,561377,123002,186708,49391,93354,0
33247,33779,Auto,21.0,245,561377,123002,186708,49391,93354,0
25406,34500,Eukrasian Dosis III (dot),12813.0,245,561377,135815,186708,49391,93354,0
35188,35858,Dosis III,49391.0,245,610768,135815,186708,49391,93354,0
36047,36579,Auto,21.0,266,610768,135815,186708,49391,93354,0
25406,37500,Eukrasian Dosis III (dot),12813.0,266,610768,148628,186708,49391,93354,0
37628,38298,Dosis III,49391.0,266,660159,148628,186708,49391,93354,0
38847,39379,Auto,21.0,287,660159,148628,186708,49391,93354,0
25406,40500,Eukrasian Dosis III (dot),12813.0,287,660159,161441,186708,49391,93354,0
40069,40739,Dosis III,49391.0,287,709550,161441,186708,49391,93354,0
42509,43179,Dosis III,49391.0,287,758941,161441,186708,49391,93354,0
25406,43500,Eukrasian Dosis III (dot),12813.0,287,758941,174254,186708,49391,93354,0
43009,43541,Auto,21.0,308,758941,174254,186708,49391,93354,0
44949,45619,Dosis III,49391.0,308,808332,174254,186708,49391,93354,0
45809,46341,Auto,21.0,329,808332,174254,186708,49391,93354,0
25406,46500,Eukrasian Dosis III (dot),12813.0,329,808332,187067,186708,49391,93354,0
47390,48060,Dosis III,49391.0,329,857723,187067,186708,49391,93354,0
48609,49141,Auto,21.0,350,857723,187067,186708,49391,93354,0
25406,49500,Eukrasian Dosis III (dot),12813.0,350,857723,199880,186708,49391,93354,0
49830,50500,Dosis III,49391.0,350,907114,199880,186708,49391,93354,0
25406,52500,Eukrasian Dosis III (dot),12813.0,350,907114,212693,186708,49391,93354,0
52271,52941,Dosis III,49391.0,350,956505,212693,186708,49391,93354,0
52771,53303,Auto,21.0,371,956505,212693,186708,49391,93354,0
