sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,591,35242.768,244.365,27616.648,221.761,184300,20828476,167252
Fell Cleave,71,74730.239,54.601,7035.066,103.616,41180,5305847,78147
Inner Chaos,22,106661.682,19.252,3111.319,19.17,14520,2346557,14458
Auto,225,9108.098,26.85,2717.213,46.742,20250,2049322,35253
Maim,61,30392.016,27.499,2458.119,81.175,20740,1853913,61222
Storm's Path,40,44822.95,26.518,2377.245,96.932,20000,1792918,73106
Primal Ruination,13,125260.769,13.445,2159.096,17.307,10140,1628390,13053
Primal Rend,13,112413.692,12.066,1937.653,15.533,9100,1461378,11715
Heavy Swing,61,21431.574,19.411,1733.394,57.243,14640,1307326,43173
Storm's Eye,21,44560.857,13.922,1240.756,69.836,10500,935778,52670
Upheaval,24,38217.375,13.365,1216.146,64.055,10080,917217,48310
Primal Wrath,13,65177.154,12.066,1123.446,80.44,9100,847303,60668
Onslaught,27,14167.667,5.37,507.196,25.203,4050,382527,19008
