sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_expected,sim_weight,sim_target,sim_conditions,sim_variance,sim_buffs
-510,750,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
790,790,Acceleration,,,,,,,[]
90,850,Verthunder III,440.0,58789.0,,Default Target,[],244427179.0,[]
750,1282,Auto,90.0,0.0,,Default Target,[],0.0,[]
1490,1490,Swiftcast,,,,,,,[]
3280,3280,Grade 4 Gemdraught,,,,,,,[]
2580,3340,Veraero III,440.0,58789.0,,Default Target,['Acceleration'],244427179.0,['Acceleration']
4190,4722,Auto,90.0,0.0,,Default Target,[],0.0,['Grade 4 Gemdraught']
3980,5140,Fleche,480.0,69385.0,,Default Target,[],340487310.0,['Grade 4 Gemdraught']
5770,5770,Embolden,,,,,,,[]
5070,5830,Veraero III,440.0,63612.0,,Default Target,[],286194593.0,['Grade 4 Gemdraught']
6470,6470,Manafication,,,,,,,[]
7630,8162,Auto,90.0,0.0,,Default Target,[],0.0,['Grade 4 Gemdraught']
7560,8190,Enchanted Riposte,340.0,54067.0,,Default Target,[],206747367.0,"['Embolden', 'Grade 4 Gemdraught']"
8260,9420,Contre Sixte,420.0,60692.0,,Default Target,[],260518177.0,['Grade 4 Gemdraught']
9060,9690,Enchanted Zwerchhau,380.0,60414.0,,Default Target,[],258130870.0,"['Embolden', 'Grade 4 Gemdraught']"
9760,10390,Corps-a-corps,130.0,18770.0,,Default Target,[],24916910.0,['Grade 4 Gemdraught']
10560,11190,Enchanted Redoublement,560.0,89017.0,,Default Target,[],560428251.0,"['Embolden', 'Grade 4 Gemdraught']"
11070,11602,Auto,90.0,0.0,,Default Target,[],0.0,['Grade 4 Gemdraught']
11260,11840,Engagement,180.0,25999.0,,Default Target,[],47804981.0,['Grade 4 Gemdraught']
11960,12590,Corps-a-corps,130.0,18770.0,,Default Target,[],24916910.0,['Grade 4 Gemdraught']
12760,14190,Verflare,650.0,103395.0,,Default Target,[],756068568.0,"['Embolden', 'Grade 4 Gemdraught']"
13460,14880,Prefulgence,1200.0,190887.0,,Default Target,[],2576992463.0,"['Embolden', 'Grade 4 Gemdraught']"
14510,15042,Auto,90.0,0.0,,Default Target,[],0.0,['Grade 4 Gemdraught']
15950,16750,Vice of Thorns,950.0,151118.0,,Default Target,[],1615068530.0,"['Embolden', 'Grade 4 Gemdraught']"
15250,17080,Scorch,750.0,119303.0,,Default Target,[],1006623535.0,"['Embolden', 'Grade 4 Gemdraught']"
17950,18482,Auto,90.0,0.0,,Default Target,[],0.0,['Grade 4 Gemdraught']
18440,19020,Engagement,180.0,25999.0,,Default Target,[],47804981.0,['Grade 4 Gemdraught']
17740,19300,Resolution,850.0,135211.0,,Default Target,[],1292966584.0,"['Embolden', 'Grade 4 Gemdraught']"
24211,25511,Verfire,380.0,60414.0,,Default Target,[],258130870.0,"['Embolden', 'Grade 4 Gemdraught']"
25221,25753,Auto,90.0,0.0,,Default Target,[],0.0,['Grade 4 Gemdraught']
25911,25911,Acceleration,,,,,,,[]
24721,26280,Grand Impact,600.0,95441.0,,Default Target,['Dualcast'],644210105.0,"['Dualcast', 'Embolden', 'Grade 4 Gemdraught']"
27701,28461,Verthunder III,440.0,63612.0,,Default Target,['Dualcast'],286194593.0,"['Dualcast', 'Grade 4 Gemdraught']"
28980,30140,Fleche,480.0,69385.0,,Default Target,[],340487310.0,['Grade 4 Gemdraught']
30201,30733,Auto,90.0,0.0,,Default Target,[],0.0,['Grade 4 Gemdraught']
29701,30961,Verthunder III,440.0,63612.0,,Default Target,[],286194593.0,['Grade 4 Gemdraught']
30191,30991,Verstone,380.0,54922.0,,Default Target,[],213328618.0,['Grade 4 Gemdraught']
36661,37961,Verfire,380.0,50757.0,,Default Target,[],182200329.0,[]
37670,38202,Auto,90.0,0.0,,Default Target,[],0.0,[]
37170,38430,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
41490,41490,Swiftcast,,,,,,,[]
40151,41701,Grand Impact,600.0,80186.0,,Default Target,['Dualcast'],454729630.0,['Dualcast']
42651,43183,Auto,90.0,0.0,,Default Target,[],0.0,[]
42641,43401,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
42151,43411,Verthunder III,440.0,58789.0,,Default Target,[],244427179.0,[]
43341,44501,Contre Sixte,420.0,56090.0,,Default Target,[],222500548.0,[]
45131,45931,Verstone,380.0,50757.0,,Default Target,[],182200329.0,[]
46091,46623,Auto,90.0,0.0,,Default Target,[],0.0,[]
51601,52901,Verfire,380.0,50757.0,,Default Target,[],182200329.0,[]
52611,53143,Auto,90.0,0.0,,Default Target,[],0.0,[]
52111,53371,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
53980,55140,Fleche,480.0,64122.0,,Default Target,[],290787518.0,[]
55091,55721,Enchanted Riposte,340.0,45424.0,,Default Target,[],145935258.0,[]
56591,57221,Enchanted Zwerchhau,380.0,50757.0,,Default Target,[],182200329.0,[]
57591,58123,Auto,90.0,0.0,,Default Target,[],0.0,[]
57091,58351,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
58091,58721,Enchanted Redoublement,560.0,74789.0,,Default Target,[],395571785.0,[]
61031,61563,Auto,90.0,0.0,,Default Target,[],0.0,[]
60291,61721,Verflare,650.0,86868.0,,Default Target,[],533662903.0,[]
62781,64611,Scorch,750.0,100233.0,,Default Target,[],710514409.0,[]
64471,65003,Auto,90.0,0.0,,Default Target,[],0.0,[]
65971,66601,Corps-a-corps,130.0,17345.0,,Default Target,[],21279571.0,[]
65271,66831,Resolution,850.0,113597.0,,Default Target,[],912629515.0,[]
66771,67351,Engagement,180.0,24028.0,,Default Target,[],40829175.0,[]
67911,68443,Auto,90.0,0.0,,Default Target,[],0.0,[]
67761,68561,Verfire,380.0,50757.0,,Default Target,[],182200329.0,[]
74232,75532,Verstone,380.0,50757.0,,Default Target,[],182200329.0,[]
75242,75774,Auto,90.0,0.0,,Default Target,[],0.0,[]
75932,75932,Acceleration,,,,,,,[]
74742,76002,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
77722,78482,Verthunder III,440.0,58789.0,,Default Target,['Dualcast'],244427179.0,['Dualcast']
78422,79582,Contre Sixte,420.0,56090.0,,Default Target,[],222500548.0,[]
79122,80282,Fleche,480.0,64122.0,,Default Target,[],290787518.0,[]
80222,80754,Auto,90.0,0.0,,Default Target,[],0.0,[]
79722,80982,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
80212,81012,Verstone,380.0,50757.0,,Default Target,[],182200329.0,[]
86682,87982,Verfire,380.0,50757.0,,Default Target,[],182200329.0,[]
87692,88224,Auto,90.0,0.0,,Default Target,[],0.0,[]
87192,88452,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
90172,90972,Verfire,380.0,50757.0,,Default Target,[],182200329.0,[]
92672,93204,Auto,90.0,0.0,,Default Target,[],0.0,[]
92172,93432,Verthunder III,440.0,58789.0,,Default Target,[],244427179.0,[]
96642,97942,Verstone,380.0,50757.0,,Default Target,[],182200329.0,[]
97652,98184,Auto,90.0,0.0,,Default Target,[],0.0,[]
97152,98412,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
100132,100932,Verfire,380.0,50757.0,,Default Target,[],182200329.0,[]
102632,103164,Auto,90.0,0.0,,Default Target,[],0.0,[]
102132,103392,Verthunder III,440.0,58789.0,,Default Target,[],244427179.0,[]
104122,105282,Fleche,480.0,64122.0,,Default Target,[],290787518.0,[]
105812,105812,Swiftcast,,,,,,,[]
107602,108362,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
107112,108372,Veraero III,440.0,58789.0,,Default Target,['Dualcast'],244427179.0,['Dualcast']
110102,110634,Auto,90.0,0.0,,Default Target,[],0.0,[]
110092,110722,Enchanted Riposte,340.0,45424.0,,Default Target,[],145935258.0,[]
109602,111161,Grand Impact,600.0,80186.0,,Default Target,['Dualcast'],454729630.0,['Dualcast']
111592,112222,Enchanted Zwerchhau,380.0,50757.0,,Default Target,[],182200329.0,[]
113092,113722,Enchanted Redoublement,560.0,74789.0,,Default Target,[],395571785.0,[]
113542,114074,Auto,90.0,0.0,,Default Target,[],0.0,[]
113792,114952,Contre Sixte,420.0,56090.0,,Default Target,[],222500548.0,[]
115292,116722,Verholy,650.0,86868.0,,Default Target,[],533662903.0,[]
116982,117514,Auto,90.0,0.0,,Default Target,[],0.0,[]
117782,119612,Scorch,750.0,100233.0,,Default Target,[],710514409.0,[]
120422,120954,Auto,90.0,0.0,,Default Target,[],0.0,[]
120973,120973,Manafication,,,,,,,[]
120273,121833,Resolution,850.0,113597.0,,Default Target,[],912629515.0,[]
122763,123393,Enchanted Riposte,340.0,45424.0,,Default Target,[],145935258.0,[]
123862,124394,Auto,90.0,0.0,,Default Target,[],0.0,[]
124263,124893,Enchanted Zwerchhau,380.0,50757.0,,Default Target,[],182200329.0,[]
125763,126393,Enchanted Redoublement,560.0,74789.0,,Default Target,[],395571785.0,[]
126463,126463,Embolden,,,,,,,[]
127163,127793,Corps-a-corps,130.0,17345.0,,Default Target,[],21279571.0,[]
127302,127834,Auto,90.0,0.0,,Default Target,[],0.0,[]
128663,129243,Engagement,180.0,24028.0,,Default Target,[],40829175.0,[]
127963,129393,Verflare,650.0,95554.0,,Default Target,[],645723548.0,['Embolden']
129363,130523,Fleche,480.0,64122.0,,Default Target,[],290787518.0,[]
130742,131274,Auto,90.0,0.0,,Default Target,[],0.0,[]
130453,132283,Scorch,750.0,110255.0,,Default Target,[],859721724.0,['Embolden']
131853,132483,Corps-a-corps,130.0,17345.0,,Default Target,[],21279571.0,[]
131153,132573,Prefulgence,1200.0,176412.0,,Default Target,[],2200976413.0,['Embolden']
133643,134443,Vice of Thorns,950.0,139658.0,,Default Target,[],1379399405.0,['Embolden']
132943,134503,Resolution,850.0,124957.0,,Default Target,[],1104284214.0,['Embolden']
134182,134714,Auto,90.0,0.0,,Default Target,[],0.0,[]
134343,134923,Engagement,180.0,24028.0,,Default Target,[],40829175.0,[]
135433,136063,Enchanted Riposte,340.0,49967.0,,Default Target,[],176581189.0,['Embolden']
136933,137563,Enchanted Zwerchhau,380.0,55832.0,,Default Target,[],220461023.0,['Embolden']
137622,138154,Auto,90.0,0.0,,Default Target,[],0.0,[]
138433,139063,Enchanted Redoublement,560.0,82267.0,,Default Target,[],478644875.0,['Embolden']
141062,141594,Auto,90.0,0.0,,Default Target,[],0.0,[]
140633,142063,Verflare,650.0,95554.0,,Default Target,[],645723548.0,['Embolden']
143123,144953,Scorch,750.0,110255.0,,Default Target,[],859721724.0,['Embolden']
144502,145034,Auto,90.0,0.0,,Default Target,[],0.0,[]
146313,146313,Acceleration,,,,,,,[]
145613,147173,Resolution,850.0,124957.0,,Default Target,[],1104284214.0,['Embolden']
147942,148474,Auto,90.0,0.0,,Default Target,[],0.0,[]
148103,148863,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
148803,149963,Contre Sixte,420.0,56090.0,,Default Target,[],222500548.0,[]
152583,153115,Auto,90.0,0.0,,Default Target,[],0.0,[]
152083,153383,Verstone,380.0,50757.0,,Default Target,[],182200329.0,[]
153083,153843,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
154363,155523,Fleche,480.0,64122.0,,Default Target,[],290787518.0,[]
157563,158095,Auto,90.0,0.0,,Default Target,[],0.0,[]
157063,158363,Verstone,380.0,50757.0,,Default Target,[],182200329.0,[]
158063,158823,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
162543,163075,Auto,90.0,0.0,,Default Target,[],0.0,[]
162043,163343,Verfire,380.0,50757.0,,Default Target,[],182200329.0,[]
163743,163743,Swiftcast,,,,,,,[]
163043,163803,Verthunder III,440.0,58789.0,,Default Target,[],244427179.0,[]
165533,166293,Verthunder III,440.0,58789.0,,Default Target,[],244427179.0,[]
165983,166515,Auto,90.0,0.0,,Default Target,[],0.0,[]
168024,169574,Grand Impact,600.0,80186.0,,Default Target,['Dualcast'],454729630.0,['Dualcast']
169423,169955,Auto,90.0,0.0,,Default Target,[],0.0,[]
172004,173304,Jolt III,360.0,48059.0,,Default Target,[],163349209.0,[]
172863,173395,Auto,90.0,0.0,,Default Target,[],0.0,[]
173704,173704,Acceleration,,,,,,,[]
173004,173764,Verthunder III,440.0,58789.0,,Default Target,[],244427179.0,[]
175494,176254,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
176194,176824,Corps-a-corps,130.0,17345.0,,Default Target,[],21279571.0,[]
176303,176835,Auto,90.0,0.0,,Default Target,[],0.0,[]
176994,177574,Engagement,180.0,24028.0,,Default Target,[],40829175.0,[]
179363,180523,Fleche,480.0,64122.0,,Default Target,[],290787518.0,[]
181964,183264,Verstone,380.0,50757.0,,Default Target,[],182200329.0,[]
182974,183506,Auto,90.0,0.0,,Default Target,[],0.0,[]
182474,184033,Grand Impact,600.0,80186.0,,Default Target,['Dualcast'],454729630.0,['Dualcast']
183803,184963,Contre Sixte,420.0,56090.0,,Default Target,[],222500548.0,[]
185454,186084,Enchanted Riposte,340.0,45424.0,,Default Target,[],145935258.0,[]
186954,187584,Enchanted Zwerchhau,380.0,50757.0,,Default Target,[],182200329.0,[]
187954,188486,Auto,90.0,0.0,,Default Target,[],0.0,[]
187454,188714,Veraero III,440.0,58789.0,,Default Target,[],244427179.0,[]
