sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,771,26117.598,215.076,26852.614,358.706,161285,20136668,268992
Dosis III,259,52898.668,131.245,18270.207,288.641,98420,13700755,216451
Eukrasian Dosis III (dot),241,12380.444,27.317,3978.801,65.882,20485,2983687,49405
Phlegma III,20,100291.45,16.002,2674.81,158.934,12000,2005829,119184
Psyche,13,95553.154,10.401,1656.484,121.163,7800,1242191,90860
Toxikon II,3,49849.333,1.52,199.425,28.499,1140,149548,21371
Pneuma,1,49391.0,0.507,65.864,16.182,380,49391,12135
Auto,234,22.509,28.084,7.024,0.112,21060,5267,84
