sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,1027,32285.235,331.534,44191.571,385.471,248750,33156936,289219
Auto,315,9433.298,37.785,3960.401,59.123,28350,2971489,44360
Tendo Kaeshi Setsugekka,15,191051.533,21.991,3819.503,106.828,16500,2865773,80153
Tendo Setsugekka,15,190252.333,21.991,3803.525,106.348,16500,2853785,79793
Gekko,49,49802.408,27.429,3252.456,123.172,20580,2440318,92416
Hissatsu: Shinten,78,29707.103,25.99,3088.303,92.68,19500,2317154,69538
Kaeshi: Setsugekka,22,104982.545,18.766,3078.257,71.033,14080,2309616,53296
Gyofu,82,27583.951,26.23,3014.639,88.074,19680,2261884,66082
Midare Setsugekka,22,101332.0,18.766,2971.217,68.438,14080,2229304,51349
Kasha,38,49246.263,21.271,2494.146,107.148,15960,1871358,80393
Yukikaze,38,39447.789,17.22,1997.889,85.81,12920,1499016,64383
Higanbana (dot),240,6224.167,15.994,1990.937,34.084,12000,1493800,25573
Shoha,18,79334.278,15.354,1903.261,118.938,11520,1428017,89239
Hissatsu: Senei,13,99435.846,13.861,1722.866,126.783,10400,1292666,95125
Kaeshi: Namikiri,7,184178.857,9.33,1718.315,70.221,7000,1289252,52687
Ogi Namikiri,7,184178.857,9.33,1718.315,70.221,7000,1289252,52687
Zanshin,7,124926.0,8.77,1165.51,116.592,6580,874482,87479
Jinpu,23,34274.0,9.196,1050.649,57.937,6900,788302,43470
Shifu,21,34274.0,8.397,959.288,55.361,6300,719754,41537
Higanbana,12,24610.833,3.199,393.616,30.14,2400,295330,22614
Hissatsu: Gyoten,5,13276.8,0.666,88.477,10.48,500,66384,7863
