sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Apex Arrow,Blast Arrow,Burst Shot,Caustic Bite,Caustic Bite (dot),Empyreal Arrow,Heartbreak Shot,Iron Jaws,Pitch Perfect,Radiant Encore,Refulgent Arrow,Resonant Arrow,Shot,Sidewinder,Stormbite,Stormbite (dot)
650560,651318,Shot,8399.0,1108417,1110350,4568636,18696,648165,1551672,1973562,235907,1565807,1233206,3214728,764763,2007287,727152,12331,813298
649940,651590,Heartbreak Shot,9023.0,1108417,1110350,4568636,18696,648165,1551672,1982585,235907,1565807,1233206,3214728,764763,2007287,727152,12331,813298
629399,652500,Caustic Bite (dot),2493.0,1108417,1110350,4568636,18696,650658,1551672,1982585,235907,1565807,1233206,3214728,764763,2007287,727152,12331,813298
629399,652500,Stormbite (dot),3118.0,1108417,1110350,4568636,18696,650658,1551672,1982585,235907,1565807,1233206,3214728,764763,2007287,727152,12331,816416
651810,653280,Refulgent Arrow,9396.0,1108417,1110350,4568636,18696,650658,1551672,1982585,235907,1565807,1233206,3224124,764763,2007287,727152,12331,816416
651810,653280,Burst Shot,20022.0,1108417,1110350,4588658,18696,650658,1551672,1982585,235907,1565807,1233206,3224124,764763,2007287,727152,12331,816416
652460,654110,Heartbreak Shot,20187.0,1108417,1110350,4588658,18696,650658,1551672,2002772,235907,1565807,1233206,3224124,764763,2007287,727152,12331,816416
653600,654358,Shot,8399.0,1108417,1110350,4588658,18696,650658,1551672,2002772,235907,1565807,1233206,3224124,764763,2015686,727152,12331,816416
629399,655500,Stormbite (dot),3118.0,1108417,1110350,4588658,18696,650658,1551672,2002772,235907,1565807,1233206,3224124,764763,2015686,727152,12331,819534
629399,655500,Caustic Bite (dot),2493.0,1108417,1110350,4588658,18696,653151,1551672,2002772,235907,1565807,1233206,3224124,764763,2015686,727152,12331,819534
654300,655770,Burst Shot,20493.0,1108417,1110350,4609151,18696,653151,1551672,2002772,235907,1565807,1233206,3224124,764763,2015686,727152,12331,819534
654300,655770,Refulgent Arrow,8796.0,1108417,1110350,4609151,18696,653151,1551672,2002772,235907,1565807,1233206,3232920,764763,2015686,727152,12331,819534
654950,656600,Heartbreak Shot,8763.0,1108417,1110350,4609151,18696,653151,1551672,2011535,235907,1565807,1233206,3232920,764763,2015686,727152,12331,819534
656640,657398,Shot,8399.0,1108417,1110350,4609151,18696,653151,1551672,2011535,235907,1565807,1233206,3232920,764763,2024085,727152,12331,819534
656790,658260,Burst Shot,20249.0,1108417,1110350,4629400,18696,653151,1551672,2011535,235907,1565807,1233206,3232920,764763,2024085,727152,12331,819534
