#use_strict_skill_naming = False
#stats = {"job_class":"DRG","det_stat":2506,"crit_stat":3605,"dh_stat":1982,"tenacity":420,"speed_stat":420,"version":"7.4","level":100,"wd":158,"main_stat":6515}
time,skill_name,job_class,skill_conditional,targets,players_to_buff,overriding_skill_conditional_for_other_players
100.62200020002005,High Jump,,,"Boss0",,
101.42200020002005,Mirage Dive,,,"Boss0",,
102.50205020502057,Raiden Thrust,,,"Boss0",,
103.12205020502057,Wyrmwind Thrust,,,"Boss0",,
105.00210021002107,Spiral Blow,,,"Boss0",,
107.50215021502157,Chaotic Spring,,,"Boss0",,
110.00220022002208,Wheeling Thrust,,,"Boss0",,
112.50225022502258,Drakesbane,,,"Boss0",,
115.00230023002308,Raiden Thrust,,,"Boss0",,
117.50235023502361,Lance Barrage,,,"Boss0",,
120.00240024002412,Heavens' Thrust,,,"Boss0",,
122.50245024502465,Fang and Claw,,,"Boss0",,
125.00250025002518,Drakesbane,,,"Boss0",,
125.62250025002518,Battle Litany,,,,,
126.24250025002519,Lance Charge,,,,,
126.86250025002519,Geirskogul,,,"Boss0",,
127.50255025502568,Raiden Thrust,,,"Boss0",,
128.1225502550257,Wyrmwind Thrust,,,"Boss0",,
128.7425502550257,Nastrond,,,"Boss0",,
130.00260026002616,Spiral Blow,,,"Boss0",,
130.62260026002616,High Jump,,,"Boss0",,
131.42260026002617,Dragonfire Dive,,,"Boss0",,
132.5026502650267,Chaotic Spring,,,"Boss0",,
133.12265026502666,Rise of the Dragon,,,"Boss0",,
133.74265026502667,Mirage Dive,,,"Boss0",,
135.0027002700272,Wheeling Thrust,,,"Boss0",,
135.6227002700272,Life Surge,,,,,
137.50275027502772,Drakesbane,,,"Boss0",,
138.1227502750277,Stardiver,,,"Boss0",,
140.00280028002823,Raiden Thrust,,,"Boss0",,
142.50285028502873,Lance Barrage,,,"Boss0",,
143.12285028502873,Life Surge,,,,,
143.74285028502874,Starcross,,,"Boss0",,
145.00290029002923,Heavens' Thrust,,,"Boss0",,
147.50295029502976,Fang and Claw,,,"Boss0",,
150.0030003000303,Drakesbane,,,"Boss0",,
152.5030503050308,Raiden Thrust,,,"Boss0",,
153.1230503050308,Wyrmwind Thrust,,,"Boss0",,
155.0031003100313,Spiral Blow,,,"Boss0",,
157.5031503150318,Chaotic Spring,,,"Boss0",,
160.0032003200323,Wheeling Thrust,,,"Boss0",,
160.6232003200323,High Jump,,,"Boss0",,
161.42320032003232,Mirage Dive,,,"Boss0",,
162.50325032503284,Drakesbane,,,"Boss0",,
165.00330033003337,Raiden Thrust,,,"Boss0",,
167.50335033503387,Lance Barrage,,,"Boss0",,
170.00340034003437,Heavens' Thrust,,,"Boss0",,
172.50345034503488,Fang and Claw,,,"Boss0",,
175.00350035003538,Drakesbane,,,"Boss0",,
177.5035503550359,Raiden Thrust,,,"Boss0",,
180.00360036003642,Spiral Blow,,,"Boss0",,
182.5036503650369,Chaotic Spring,,,"Boss0",,
185.00370037003736,Wheeling Thrust,,,"Boss0",,
186.2425002500254,Lance Charge,,,,,
186.8625002500254,Geirskogul,,,"Boss0",,
187.5037503750379,Drakesbane,,,"Boss0",,
188.1237503750379,Wyrmwind Thrust,,,"Boss0",,
188.7437503750379,Nastrond,,,"Boss0",,
190.0038003800384,Raiden Thrust,,,"Boss0",,
190.6238003800384,High Jump,,,"Boss0",,
191.42380038003841,Mirage Dive,,,"Boss0",,
192.50385038503887,Lance Barrage,,,"Boss0",,
193.12385038503888,Life Surge,,,,,
195.00390039003938,Heavens' Thrust,,,"Boss0",,
195.62390039003938,Stardiver,,,"Boss0",,
197.5039503950399,Fang and Claw,,,"Boss0",,
198.1239503950399,Starcross,,,"Boss0",,
200.0040004000404,Drakesbane,,,"Boss0",,
202.5040504050409,Raiden Thrust,,,"Boss0",,
203.12405040504092,Wyrmwind Thrust,,,"Boss0",,
205.00410041004145,Spiral Blow,,,"Boss0",,
207.50415041504195,Chaotic Spring,,,"Boss0",,
210.00420042004245,Wheeling Thrust,,,"Boss0",,
212.50425042504295,Drakesbane,,,"Boss0",,
215.00430043004346,Raiden Thrust,,,"Boss0",,
217.50435043504396,Lance Barrage,,,"Boss0",,
220.0044004400445,Heavens' Thrust,,,"Boss0",,
220.6244004400445,High Jump,,,"Boss0",,
221.4244004400445,Mirage Dive,,,"Boss0",,
222.50445044504505,Fang and Claw,,,"Boss0",,
225.00450045004558,Drakesbane,,,"Boss0",,
227.5045504550461,Raiden Thrust,,,"Boss0",,
228.12455045504606,Wyrmwind Thrust,,,"Boss0",,
230.00460046004656,Spiral Blow,,,"Boss0",,
232.5046504650471,Chaotic Spring,,,"Boss0",,
235.0047004700476,Wheeling Thrust,,,"Boss0",,
237.50475047504813,Drakesbane,,,"Boss0",,
240.00480048004863,Raiden Thrust,,,"Boss0",,
242.50485048504902,Lance Barrage,,,"Boss0",,
245.00490049004952,Heavens' Thrust,,,"Boss0",,
245.62490049004953,Battle Litany,,,,,
246.24490049004947,Lance Charge,,,,,
246.86490049004948,Geirskogul,,,"Boss0",,
247.50495049504997,Fang and Claw,,,"Boss0",,
248.12495049504997,Life Surge,,,,,
248.74495049504998,Nastrond,,,"Boss0",,
250.00500050005041,Drakesbane,,,"Boss0",,
250.62500050005042,High Jump,,,"Boss0",,
251.42500050005043,Dragonfire Dive,,,"Boss0",,
252.50505050505097,Raiden Thrust,,,"Boss0",,
253.12505050505098,Rise of the Dragon,,,"Boss0",,
253.74505050505093,Mirage Dive,,,"Boss0",,
255.00510051005142,Spiral Blow,,,"Boss0",,
255.62510051005142,Wyrmwind Thrust,,,"Boss0",,
257.5051505150519,Chaotic Spring,,,"Boss0",,
258.1251505150519,Stardiver,,,"Boss0",,
260.0052005200524,Wheeling Thrust,,,"Boss0",,
260.62520052005243,Life Surge,,,,,
261.24520052005244,Starcross,,,"Boss0",,
262.50525052505293,Drakesbane,,,"Boss0",,
265.00530053005343,Raiden Thrust,,,"Boss0",,
267.505350535054,Lance Barrage,,,"Boss0",,
270.0054005400545,Heavens' Thrust,,,"Boss0",,
272.505450545055,Fang and Claw,,,"Boss0",,
275.0055005500555,Drakesbane,,,"Boss0",,
277.505550555056,Raiden Thrust,,,"Boss0",,
278.12555055505595,Wyrmwind Thrust,,,"Boss0",,
280.00560056005645,Spiral Blow,,,"Boss0",,
280.62560056005645,High Jump,,,"Boss0",,
282.50565056505695,Chaotic Spring,,,"Boss0",,
283.12565056505696,Mirage Dive,,,"Boss0",,
285.00570057005746,Wheeling Thrust,,,"Boss0",,
287.50575057505796,Drakesbane,,,"Boss0",,
290.00580058005846,Raiden Thrust,,,"Boss0",,
292.50585058505897,Lance Barrage,,,"Boss0",,
295.00590059005947,Heavens' Thrust,,,"Boss0",,
297.5059505950599,Fang and Claw,,,"Boss0",,
300.0060006000605,Drakesbane,,,"Boss0",,
302.50605060506103,Raiden Thrust,,,"Boss0",,
305.0061006100616,Spiral Blow,,,"Boss0",,
306.2449004900496,Lance Charge,,,,,
306.8649004900496,Geirskogul,,,"Boss0",,
307.50615061506215,Chaotic Spring,,,"Boss0",,
308.12615061506216,Wyrmwind Thrust,,,"Boss0",,
308.74615061506216,Nastrond,,,"Boss0",,
310.0062006200627,Wheeling Thrust,,,"Boss0",,
310.6262006200627,High Jump,,,"Boss0",,
311.42620062006273,Life Surge,,,,,
312.5062506250633,Drakesbane,,,"Boss0",,
313.1262506250633,Stardiver,,,"Boss0",,
315.0063006300638,Raiden Thrust,,,"Boss0",,
315.6263006300638,Starcross,,,"Boss0",,
316.2463006300638,Mirage Dive,,,"Boss0",,
317.5063506350643,Lance Barrage,,,"Boss0",,
320.0064006400648,Heavens' Thrust,,,"Boss0",,
322.5064506450653,Fang and Claw,,,"Boss0",,
325.0065006500658,Drakesbane,,,"Boss0",,
325.6265006500658,Elusive Jump,,,,,
327.50655065506635,Raiden Thrust,,,"Boss0",,
328.12655065506635,Wyrmwind Thrust,,,"Boss0",,
330.0066006600668,Piercing Talon,,,"Boss0",,
332.5066506650673,Spiral Blow,,,"Boss0",,
335.0067006700679,Chaotic Spring,,,"Boss0",,
337.5067506750685,Wheeling Thrust,,,"Boss0",,
340.00680068006903,Drakesbane,,,"Boss0",,
340.62680068006904,High Jump,,,"Boss0",,
341.42680068006905,Mirage Dive,,,"Boss0",,
342.50685068506954,Raiden Thrust,,,"Boss0",,
345.00690069007004,Lance Barrage,,,"Boss0",,
347.50695069507054,Heavens' Thrust,,,"Boss0",,
350.00700070007105,Fang and Claw,,,"Boss0",,
352.50705070507155,Drakesbane,,,"Boss0",,
355.00710071007205,Raiden Thrust,,,"Boss0",,
355.62710071007206,Elusive Jump,,,,,
357.50715071507256,Spiral Blow,,,"Boss0",,
359.30715071507257,Grade 4 Gemdraught,,,,,
360.00720072007306,Piercing Talon,,,"Boss0",,
362.50725072507356,Chaotic Spring,,,"Boss0",,
365.00730073007406,Wheeling Thrust,,,"Boss0",,
365.62730073007407,Battle Litany,,,,,
366.24730073007413,Lance Charge,,,,,
366.86730073007413,Geirskogul,,,"Boss0",,
367.50735073507457,Drakesbane,,,"Boss0",,
368.1273507350746,Wyrmwind Thrust,,,"Boss0",,
368.7473507350746,Nastrond,,,"Boss0",,
370.007400740075,Raiden Thrust,,,"Boss0",,
370.627400740075,High Jump,,,"Boss0",,
371.42740074007503,Dragonfire Dive,,,"Boss0",,
372.5074507450756,Lance Barrage,,,"Boss0",,
373.1274507450756,Rise of the Dragon,,,"Boss0",,
373.7474507450756,Life Surge,,,,,
375.00750075007613,Heavens' Thrust,,,"Boss0",,
375.62750075007614,Stardiver,,,"Boss0",,
377.5075507550765,Fang and Claw,,,"Boss0",,
378.1275507550765,Life Surge,,,,,
378.74755075507653,Starcross,,,"Boss0",,
380.007600760077,Drakesbane,,,"Boss0",,
380.62760076007703,Mirage Dive,,,"Boss0",,
382.5076507650775,Raiden Thrust,,,"Boss0",,
383.12765076507753,Wyrmwind Thrust,,,"Boss0",,
385.00770077007803,Spiral Blow,,,"Boss0",,
387.50775077507865,Chaotic Spring,,,"Boss0",,
390.00780078007915,Wheeling Thrust,,,"Boss0",,
392.50785078507965,Drakesbane,,,"Boss0",,
395.00790079008016,Raiden Thrust,,,"Boss0",,
397.5079507950806,Lance Barrage,,,"Boss0",,
400.0080008000811,Heavens' Thrust,,,"Boss0",,
400.6280008000811,High Jump,,,"Boss0",,
401.42800080008107,Mirage Dive,,,"Boss0",,
402.5080508050815,Fang and Claw,,,"Boss0",,
405.008100810082,Drakesbane,,,"Boss0",,
407.5081508150825,Raiden Thrust,,,"Boss0",,
410.00820082008306,Spiral Blow,,,"Boss0",,
412.5082508250835,Chaotic Spring,,,"Boss0",,
413.1282508250835,Wyrmwind Thrust,,,"Boss0",,
415.00830083008395,Wheeling Thrust,,,"Boss0",,
417.50835083508446,Drakesbane,,,"Boss0",,
420.0084008400849,Raiden Thrust,,,"Boss0",,
422.50845084508535,Lance Barrage,,,"Boss0",,
425.00850085008585,Heavens' Thrust,,,"Boss0",,
426.24730073007385,Lance Charge,,,,,
426.86730073007385,Geirskogul,,,"Boss0",,
427.5085508550863,Fang and Claw,,,"Boss0",,
428.1285508550863,Life Surge,,,,,
428.7485508550863,Nastrond,,,"Boss0",,
430.00860086008674,Drakesbane,,,"Boss0",,
430.62860086008675,High Jump,,,"Boss0",,
431.42860086008676,Mirage Dive,,,"Boss0",,
432.50865086508725,Raiden Thrust,,,"Boss0",,
433.12865086508725,Stardiver,,,"Boss0",,
435.0087008700877,Spiral Blow,,,"Boss0",,
435.6287008700877,Starcross,,,"Boss0",,
436.2487008700877,Wyrmwind Thrust,,,"Boss0",,
437.50875087508814,Chaotic Spring,,,"Boss0",,
440.00880088008864,Wheeling Thrust,,,"Boss0",,
442.50885088508915,Drakesbane,,,"Boss0",,
445.0089008900897,Raiden Thrust,,,"Boss0",,
447.5089508950902,Lance Barrage,,,"Boss0",,
450.0090009000907,Heavens' Thrust,,,"Boss0",,
452.50905090509116,Fang and Claw,,,"Boss0",,
455.00910091009166,Drakesbane,,,"Boss0",,
457.50915091509216,Raiden Thrust,,,"Boss0",,
458.12915091509217,Wyrmwind Thrust,,,"Boss0",,
460.00920092009267,Spiral Blow,,,"Boss0",,
460.62920092009267,High Jump,,,"Boss0",,
461.4292009200927,Mirage Dive,,,"Boss0",,
462.50925092509317,Chaotic Spring,,,"Boss0",,
465.0093009300936,Wheeling Thrust,,,"Boss0",,
467.50935093509406,Drakesbane,,,"Boss0",,
470.00940094009445,Raiden Thrust,,,"Boss0",,
472.50945094509495,Lance Barrage,,,"Boss0",,
475.0095009500955,Heavens' Thrust,,,"Boss0",,
477.50955095509596,Fang and Claw,,,"Boss0",,
480.00960096009646,Drakesbane,,,"Boss0",,
482.50965096509697,Raiden Thrust,,,"Boss0",,
485.00970097009747,Spiral Blow,,,"Boss0",,
485.6297009700975,Battle Litany,,,,,
486.2497009700975,Lance Charge,,,,,
486.8697009700975,Geirskogul,,,"Boss0",,
487.509750975098,Chaotic Spring,,,"Boss0",,
488.12975097509803,Wyrmwind Thrust,,,"Boss0",,
488.74975097509804,Nastrond,,,"Boss0",,
490.00980098009853,Wheeling Thrust,,,"Boss0",,
490.62980098009854,High Jump,,,"Boss0",,
491.42980098009855,Life Surge,,,,,
492.50985098509904,Drakesbane,,,"Boss0",,
493.12985098509904,Dragonfire Dive,,,"Boss0",,
493.92985098509905,Mirage Dive,,,"Boss0",,
495.0099009900996,Raiden Thrust,,,"Boss0",,
495.6299009900996,Stardiver,,,"Boss0",,
497.5099509951,Lance Barrage,,,"Boss0",,
498.1299509951,Starcross,,,"Boss0",,
498.7499509950999,Life Surge,,,,,
500.0100010001005,Heavens' Thrust,,,"Boss0",,
500.6300010001005,Rise of the Dragon,,,"Boss0",,
502.510051005101,Fang and Claw,,,"Boss0",,
505.0101010101015,Drakesbane,,,"Boss0",,
507.510151015102,Raiden Thrust,,,"Boss0",,
508.130151015102,Wyrmwind Thrust,,,"Boss0",,
510.0102010201026,Spiral Blow,,,"Boss0",,
512.5102510251032,Chaotic Spring,,,"Boss0",,
515.0103010301037,Wheeling Thrust,,,"Boss0",,
517.5103510351041,Drakesbane,,,"Boss0",,
520.0104010401046,Raiden Thrust,,,"Boss0",,
520.6304010401046,High Jump,,,"Boss0",,
521.4304010401046,Mirage Dive,,,"Boss0",,
522.510451045105,Lance Barrage,,,"Boss0",,
525.0105010501056,Heavens' Thrust,,,"Boss0",,
527.5105510551062,Fang and Claw,,,"Boss0",,
530.0106010601066,Drakesbane,,,"Boss0",,
532.510651065107,Raiden Thrust,,,"Boss0",,
535.0107010701074,Spiral Blow,,,"Boss0",,
537.5107510751079,Chaotic Spring,,,"Boss0",,
540.0108010801084,Wheeling Thrust,,,"Boss0",,
542.5108510851089,Drakesbane,,,"Boss0",,
543.1308510851089,Wyrmwind Thrust,,,"Boss0",,
545.0109010901094,Raiden Thrust,,,"Boss0",,
546.2497009700974,Lance Charge,,,,,
546.8697009700974,Geirskogul,,,"Boss0",,
547.5109510951098,Lance Barrage,,,"Boss0",,
548.1309510951098,Nastrond,,,"Boss0",,
548.7509510951098,Life Surge,,,,,
550.0110011001102,Heavens' Thrust,,,"Boss0",,
550.6310011001102,High Jump,,,"Boss0",,
551.4310011001102,Mirage Dive,,,"Boss0",,
552.5110511051106,Fang and Claw,,,"Boss0",,
553.1310511051106,Stardiver,,,"Boss0",,
555.0111011101111,Drakesbane,,,"Boss0",,
555.6311011101111,Starcross,,,"Boss0",,
557.5111511151116,Raiden Thrust,,,"Boss0",,
558.1311511151116,Wyrmwind Thrust,,,"Boss0",,
560.0112011201122,Spiral Blow,,,"Boss0",,
562.5112511251126,Chaotic Spring,,,"Boss0",,
565.011301130113,Wheeling Thrust,,,"Boss0",,
567.5113511351134,Drakesbane,,,"Boss0",,
570.0114011401139,Raiden Thrust,,,"Boss0",,
572.5114511451144,Lance Barrage,,,"Boss0",,
575.011501150115,Heavens' Thrust,,,"Boss0",,
577.5115511551155,Fang and Claw,,,"Boss0",,
580.011601160116,Drakesbane,,,"Boss0",,
580.631601160116,High Jump,,,"Boss0",,
581.431601160116,Mirage Dive,,,"Boss0",,
582.5116511651166,Raiden Thrust,,,"Boss0",,
583.1316511651166,Wyrmwind Thrust,,,"Boss0",,
585.0117011701172,Spiral Blow,,,"Boss0",,
587.5117511751179,Chaotic Spring,,,"Boss0",,
590.0118011801184,Wheeling Thrust,,,"Boss0",,
592.5118511851188,Drakesbane,,,"Boss0",,
595.0119011901193,Raiden Thrust,,,"Boss0",,
597.5119511951198,Lance Barrage,,,"Boss0",,
600.0120012001204,Heavens' Thrust,,,"Boss0",,
602.512051205121,Fang and Claw,,,"Boss0",,
605.0121012101215,Drakesbane,,,"Boss0",,
605.6321012101215,Battle Litany,,,,,
606.2521012101215,Lance Charge,,,,,
606.8721012101215,Geirskogul,,,"Boss0",,
607.5121512151221,Raiden Thrust,,,"Boss0",,
608.1321512151221,Wyrmwind Thrust,,,"Boss0",,
608.7521512151221,Nastrond,,,"Boss0",,
610.0122012201226,Spiral Blow,,,"Boss0",,
610.6322012201226,High Jump,,,"Boss0",,
611.4322012201226,Mirage Dive,,,"Boss0",,
612.5122512251231,Chaotic Spring,,,"Boss0",,
613.1322512251231,Dragonfire Dive,,,"Boss0",,
613.9322512251231,Rise of the Dragon,,,"Boss0",,
615.0123012301237,Wheeling Thrust,,,"Boss0",,
615.6323012301239,Life Surge,,,,,
617.5123512351244,Drakesbane,,,"Boss0",,
618.1323512351244,Stardiver,,,"Boss0",,
620.012401240125,Raiden Thrust,,,"Boss0",,
620.632401240125,Starcross,,,"Boss0",,
622.5124512451255,Lance Barrage,,,"Boss0",,
623.1324512451255,Life Surge,,,,,
625.0125012501259,Heavens' Thrust,,,"Boss0",,
627.5125512551263,Fang and Claw,,,"Boss0",,
630.0126012601268,Drakesbane,,,"Boss0",,
632.5126512651271,Raiden Thrust,,,"Boss0",,
633.1326512651272,Wyrmwind Thrust,,,"Boss0",,
635.0127012701276,Spiral Blow,,,"Boss0",,
637.512751275128,Chaotic Spring,,,"Boss0",,
640.0128012801285,Wheeling Thrust,,,"Boss0",,
640.6328012801285,High Jump,,,"Boss0",,
641.4328012801285,Mirage Dive,,,"Boss0",,
642.5128512851289,Drakesbane,,,"Boss0",,
645.0129012901294,Raiden Thrust,,,"Boss0",,
647.5129512951299,Lance Barrage,,,"Boss0",,
650.0130013001306,Heavens' Thrust,,,"Boss0",,
652.5130513051311,Fang and Claw,,,"Boss0",,
655.0131013101314,Drakesbane,,,"Boss0",,
657.5131513151318,Raiden Thrust,,,"Boss0",,
660.0132013201323,Spiral Blow,,,"Boss0",,
662.5132513251328,Chaotic Spring,,,"Boss0",,
665.0133013301332,Wheeling Thrust,,,"Boss0",,
666.2521012101212,Lance Charge,,,,,
666.8721012101212,Geirskogul,,,"Boss0",,
667.5133513351337,Drakesbane,,,"Boss0",,
668.1333513351337,Wyrmwind Thrust,,,"Boss0",,
668.7533513351337,Nastrond,,,"Boss0",,
670.0134013401342,Raiden Thrust,,,"Boss0",,
670.6334013401342,High Jump,,,"Boss0",,
671.4334013401342,Mirage Dive,,,"Boss0",,
672.5134513451349,Lance Barrage,,,"Boss0",,
673.1334513451349,Life Surge,,,,,
675.0135013501355,Heavens' Thrust,,,"Boss0",,
675.6335013501355,Stardiver,,,"Boss0",,
677.5135513551361,Fang and Claw,,,"Boss0",,
678.1335513551361,Starcross,,,"Boss0",,
680.0136013601367,Drakesbane,,,"Boss0",,
682.5136513651372,Raiden Thrust,,,"Boss0",,
683.1336513651372,Wyrmwind Thrust,,,"Boss0",,
685.0137013701377,Spiral Blow,,,"Boss0",,
687.5137513751382,Chaotic Spring,,,"Boss0",,
690.0138013801388,Wheeling Thrust,,,"Boss0",,
692.5138513851393,Drakesbane,,,"Boss0",,
695.01390139014,Raiden Thrust,,,"Boss0",,
697.5139513951405,Lance Barrage,,,"Boss0",,
700.014001400141,Heavens' Thrust,,,"Boss0",,
700.634001400141,High Jump,,,"Boss0",,
701.4340014001409,Mirage Dive,,,"Boss0",,
702.5140514051416,Fang and Claw,,,"Boss0",,
705.0141014101422,Drakesbane,,,"Boss0",,
707.5141514151428,Raiden Thrust,,,"Boss0",,
710.0142014201433,Lance Barrage,,,"Boss0",,
712.5142514251438,Heavens' Thrust,,,"Boss0",,
713.1342514251438,Wyrmwind Thrust,,,"Boss0",,
713.7542514251438,Elusive Jump,,,,,
715.0143014301442,Fang and Claw,,,"Boss0",,
717.5143514351446,Drakesbane,,,"Boss0",,
720.0144014401451,Raiden Thrust,,,"Boss0",,
720.634401440145,Grade 4 Gemdraught,,,,,
722.5144514451456,Spiral Blow,,,"Boss0",,
725.0145014501463,Piercing Talon,,,"Boss0",,
725.6345014501463,Battle Litany,,,,,
726.2545014501462,Lance Charge,,,,,
726.8745014501462,Geirskogul,,,"Boss0",,
727.5145514551467,Chaotic Spring,,,"Boss0",,
728.1345514551466,Nastrond,,,"Boss0",,
730.0146014601471,Wheeling Thrust,,,"Boss0",,
730.6346014601471,High Jump,,,"Boss0",,
731.4346014601471,Life Surge,,,,,
732.5146514651475,Drakesbane,,,"Boss0",,
733.1346514651475,Dragonfire Dive,,,"Boss0",,
733.9346514651475,Mirage Dive,,,"Boss0",,
735.0147014701479,Raiden Thrust,,,"Boss0",,
735.6347014701479,Stardiver,,,"Boss0",,
737.5147514751483,Lance Barrage,,,"Boss0",,
738.1347514751483,Wyrmwind Thrust,,,"Boss0",,
738.7547514751483,Life Surge,,,,,
740.0148014801488,Heavens' Thrust,,,"Boss0",,
740.6348014801488,Starcross,,,"Boss0",,
741.2548014801488,Rise of the Dragon,,,"Boss0",,
742.5148514851493,Fang and Claw,,,"Boss0",,
745.0149014901497,Drakesbane,,,"Boss0",,
747.5149514951501,Raiden Thrust,,,"Boss0",,
748.1349514951501,Elusive Jump,,,,,
750.0150015001506,Piercing Talon,,,"Boss0",,
