sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Apex Arrow,Blast Arrow,Burst Shot,Caustic Bite,Caustic Bite (dot),Empyreal Arrow,Heartbreak Shot,Iron Jaws,Pitch Perfect,Radiant Encore,Refulgent Arrow,Resonant Arrow,Shot,Sidewinder,Stormbite,Stormbite (dot)
164382,165182,Pitch Perfect,13355.0,208912,205696,1133010,18696,167330,396936,527693,64425,514612,354483,883566,253210,529903,208093,12331,212080
164382,165182,Pitch Perfect,2993.0,208912,205696,1133010,18696,167330,396936,527693,64425,517605,354483,883566,253210,529903,208093,12331,212080
164382,165182,Pitch Perfect,11641.0,208912,205696,1133010,18696,167330,396936,527693,64425,529246,354483,883566,253210,529903,208093,12331,212080
163762,165232,Burst Shot,20269.0,208912,205696,1153279,18696,167330,396936,527693,64425,529246,354483,883566,253210,529903,208093,12331,212080
163762,165232,Refulgent Arrow,9106.0,208912,205696,1153279,18696,167330,396936,527693,64425,529246,354483,892672,253210,529903,208093,12331,212080
164382,166032,Heartbreak Shot,410.0,208912,205696,1153279,18696,167330,396936,528103,64425,529246,354483,892672,253210,529903,208093,12331,212080
143842,166500,Caustic Bite (dot),3875.0,208912,205696,1153279,18696,171205,396936,528103,64425,529246,354483,892672,253210,529903,208093,12331,212080
143842,166500,Stormbite (dot),4846.0,208912,205696,1153279,18696,171205,396936,528103,64425,529246,354483,892672,253210,529903,208093,12331,216926
165032,166682,Heartbreak Shot,10686.0,208912,205696,1153279,18696,171205,396936,538789,64425,529246,354483,892672,253210,529903,208093,12331,216926
166252,167722,Refulgent Arrow,9218.0,208912,205696,1153279,18696,171205,396936,538789,64425,529246,354483,901890,253210,529903,208093,12331,216926
166252,167722,Burst Shot,20162.0,208912,205696,1173441,18696,171205,396936,538789,64425,529246,354483,901890,253210,529903,208093,12331,216926
167200,167958,Shot,8399.0,208912,205696,1173441,18696,171205,396936,538789,64425,529246,354483,901890,253210,538302,208093,12331,216926
143842,169500,Caustic Bite (dot),3875.0,208912,205696,1173441,18696,175080,396936,538789,64425,529246,354483,901890,253210,538302,208093,12331,216926
143842,169500,Stormbite (dot),4846.0,208912,205696,1173441,18696,175080,396936,538789,64425,529246,354483,901890,253210,538302,208093,12331,221772
168742,170212,Refulgent Arrow,8663.0,208912,205696,1173441,18696,175080,396936,538789,64425,529246,354483,910553,253210,538302,208093,12331,221772
168742,170212,Burst Shot,20597.0,208912,205696,1194038,18696,175080,396936,538789,64425,529246,354483,910553,253210,538302,208093,12331,221772
169422,170452,Empyreal Arrow,32390.0,208912,205696,1194038,18696,175080,429326,538789,64425,529246,354483,910553,253210,538302,208093,12331,221772
170240,170998,Shot,8399.0,208912,205696,1194038,18696,175080,429326,538789,64425,529246,354483,910553,253210,546701,208093,12331,221772
170042,171692,Heartbreak Shot,20358.0,208912,205696,1194038,18696,175080,429326,559147,64425,529246,354483,910553,253210,546701,208093,12331,221772
143842,172500,Caustic Bite (dot),3875.0,208912,205696,1194038,18696,178955,429326,559147,64425,529246,354483,910553,253210,546701,208093,12331,221772
143842,172500,Stormbite (dot),4846.0,208912,205696,1194038,18696,178955,429326,559147,64425,529246,354483,910553,253210,546701,208093,12331,226618
171233,172703,Refulgent Arrow,9061.0,208912,205696,1194038,18696,178955,429326,559147,64425,529246,354483,919614,253210,546701,208093,12331,226618
171233,172703,Burst Shot,20285.0,208912,205696,1214323,18696,178955,429326,559147,64425,529246,354483,919614,253210,546701,208093,12331,226618
171853,173503,Heartbreak Shot,20194.0,208912,205696,1214323,18696,178955,429326,579341,64425,529246,354483,919614,253210,546701,208093,12331,226618
173280,174038,Shot,8399.0,208912,205696,1214323,18696,178955,429326,579341,64425,529246,354483,919614,253210,555100,208093,12331,226618
173723,175193,Refulgent Arrow,8998.0,208912,205696,1214323,18696,178955,429326,579341,64425,529246,354483,928612,253210,555100,208093,12331,226618
173723,175193,Burst Shot,20334.0,208912,205696,1234657,18696,178955,429326,579341,64425,529246,354483,928612,253210,555100,208093,12331,226618
143842,175500,Stormbite (dot),4846.0,208912,205696,1234657,18696,178955,429326,579341,64425,529246,354483,928612,253210,555100,208093,12331,231464
143842,175500,Caustic Bite (dot),3875.0,208912,205696,1234657,18696,182830,429326,579341,64425,529246,354483,928612,253210,555100,208093,12331,231464
174343,175993,Heartbreak Shot,8792.0,208912,205696,1234657,18696,182830,429326,588133,64425,529246,354483,928612,253210,555100,208093,12331,231464
176320,177078,Shot,8399.0,208912,205696,1234657,18696,182830,429326,588133,64425,529246,354483,928612,253210,563499,208093,12331,231464
176213,177683,Refulgent Arrow,8942.0,208912,205696,1234657,18696,182830,429326,588133,64425,529246,354483,937554,253210,563499,208093,12331,231464
176213,177683,Burst Shot,20378.0,208912,205696,1255035,18696,182830,429326,588133,64425,529246,354483,937554,253210,563499,208093,12331,231464
143842,178500,Caustic Bite (dot),3875.0,208912,205696,1255035,18696,186705,429326,588133,64425,529246,354483,937554,253210,563499,208093,12331,231464
143842,178500,Stormbite (dot),4846.0,208912,205696,1255035,18696,186705,429326,588133,64425,529246,354483,937554,253210,563499,208093,12331,236310
177513,179163,Heartbreak Shot,9108.0,208912,205696,1255035,18696,186705,429326,597241,64425,529246,354483,937554,253210,563499,208093,12331,236310
179360,180118,Shot,8399.0,208912,205696,1255035,18696,186705,429326,597241,64425,529246,354483,937554,253210,571898,208093,12331,236310
178703,180173,Refulgent Arrow,9002.0,208912,205696,1255035,18696,186705,429326,597241,64425,529246,354483,946556,253210,571898,208093,12331,236310
178703,180173,Burst Shot,20332.0,208912,205696,1275367,18696,186705,429326,597241,64425,529246,354483,946556,253210,571898,208093,12331,236310
179353,181003,Heartbreak Shot,11168.0,208912,205696,1275367,18696,186705,429326,608409,64425,529246,354483,946556,253210,571898,208093,12331,236310
143842,181500,Caustic Bite (dot),3875.0,208912,205696,1275367,18696,190580,429326,608409,64425,529246,354483,946556,253210,571898,208093,12331,236310
143842,181500,Stormbite (dot),4846.0,208912,205696,1275367,18696,190580,429326,608409,64425,529246,354483,946556,253210,571898,208093,12331,241156
180003,181653,Heartbreak Shot,8922.0,208912,205696,1275367,18696,190580,429326,617331,64425,529246,354483,946556,253210,571898,208093,12331,241156
181193,182663,Burst Shot,20266.0,208912,205696,1295633,18696,190580,429326,617331,64425,529246,354483,946556,253210,571898,208093,12331,241156
181193,182663,Refulgent Arrow,9085.0,208912,205696,1295633,18696,190580,429326,617331,64425,529246,354483,955641,253210,571898,208093,12331,241156
182400,183158,Shot,8399.0,208912,205696,1295633,18696,190580,429326,617331,64425,529246,354483,955641,253210,580297,208093,12331,241156
143842,184500,Caustic Bite (dot),3875.0,208912,205696,1295633,18696,194455,429326,617331,64425,529246,354483,955641,253210,580297,208093,12331,241156
143842,184500,Stormbite (dot),4846.0,208912,205696,1295633,18696,194455,429326,617331,64425,529246,354483,955641,253210,580297,208093,12331,246002
183683,185153,Refulgent Arrow,8841.0,208912,205696,1295633,18696,194455,429326,617331,64425,529246,354483,964482,253210,580297,208093,12331,246002
183683,185153,Burst Shot,20458.0,208912,205696,1316091,18696,194455,429326,617331,64425,529246,354483,964482,253210,580297,208093,12331,246002
184422,185452,Empyreal Arrow,32390.0,208912,205696,1316091,18696,194455,461716,617331,64425,529246,354483,964482,253210,580297,208093,12331,246002
185440,186198,Shot,8399.0,208912,205696,1316091,18696,194455,461716,617331,64425,529246,354483,964482,253210,588696,208093,12331,246002
185072,186722,Heartbreak Shot,20187.0,208912,205696,1316091,18696,194455,461716,637518,64425,529246,354483,964482,253210,588696,208093,12331,246002
143842,187500,Caustic Bite (dot),3875.0,208912,205696,1316091,18696,198330,461716,637518,64425,529246,354483,964482,253210,588696,208093,12331,246002
143842,187500,Stormbite (dot),4846.0,208912,205696,1316091,18696,198330,461716,637518,64425,529246,354483,964482,253210,588696,208093,12331,250848
186173,187643,Refulgent Arrow,9194.0,208912,205696,1316091,18696,198330,461716,637518,64425,529246,354483,973676,253210,588696,208093,12331,250848
186173,187643,Burst Shot,20181.0,208912,205696,1336272,18696,198330,461716,637518,64425,529246,354483,973676,253210,588696,208093,12331,250848
186793,188443,Heartbreak Shot,20131.0,208912,205696,1336272,18696,198330,461716,657649,64425,529246,354483,973676,253210,588696,208093,12331,250848
188480,189238,Shot,8399.0,208912,205696,1336272,18696,198330,461716,657649,64425,529246,354483,973676,253210,597095,208093,12331,250848
188663,189333,Iron Jaws,12454.0,208912,205696,1336272,18696,198330,461716,657649,76879,529246,354483,973676,253210,597095,208093,12331,250848
188663,190500,Caustic Bite (dot),2491.0,208912,205696,1336272,18696,200821,461716,657649,76879,529246,354483,973676,253210,597095,208093,12331,250848
188663,190500,Stormbite (dot),3115.0,208912,205696,1336272,18696,200821,461716,657649,76879,529246,354483,973676,253210,597095,208093,12331,253963
189283,190933,Heartbreak Shot,9041.0,208912,205696,1336272,18696,200821,461716,666690,76879,529246,354483,973676,253210,597095,208093,12331,253963
191520,192278,Shot,8399.0,208912,205696,1336272,18696,200821,461716,666690,76879,529246,354483,973676,253210,605494,208093,12331,253963
191773,192303,Sidewinder,49833.0,208912,205696,1336272,18696,200821,461716,666690,76879,529246,354483,973676,253210,605494,257926,12331,253963
191153,192623,Refulgent Arrow,18098.0,208912,205696,1336272,18696,200821,461716,666690,76879,529246,354483,991774,253210,605494,257926,12331,253963
191153,192623,Burst Shot,13184.0,208912,205696,1349456,18696,200821,461716,666690,76879,529246,354483,991774,253210,605494,257926,12331,253963
188663,193500,Stormbite (dot),3115.0,208912,205696,1349456,18696,200821,461716,666690,76879,529246,354483,991774,253210,605494,257926,12331,257078
188663,193500,Caustic Bite (dot),2491.0,208912,205696,1349456,18696,203312,461716,666690,76879,529246,354483,991774,253210,605494,257926,12331,257078
192423,194073,Heartbreak Shot,8871.0,208912,205696,1349456,18696,203312,461716,675561,76879,529246,354483,991774,253210,605494,257926,12331,257078
193643,195113,Refulgent Arrow,9180.0,208912,205696,1349456,18696,203312,461716,675561,76879,529246,354483,1000954,253210,605494,257926,12331,257078
193643,195113,Burst Shot,20192.0,208912,205696,1369648,18696,203312,461716,675561,76879,529246,354483,1000954,253210,605494,257926,12331,257078
194560,195318,Shot,8399.0,208912,205696,1369648,18696,203312,461716,675561,76879,529246,354483,1000954,253210,613893,257926,12331,257078
194293,195943,Heartbreak Shot,11314.0,208912,205696,1369648,18696,203312,461716,686875,76879,529246,354483,1000954,253210,613893,257926,12331,257078
188663,196500,Caustic Bite (dot),2491.0,208912,205696,1369648,18696,205803,461716,686875,76879,529246,354483,1000954,253210,613893,257926,12331,257078
188663,196500,Stormbite (dot),3115.0,208912,205696,1369648,18696,205803,461716,686875,76879,529246,354483,1000954,253210,613893,257926,12331,260193
196133,197203,Apex Arrow,173.0,209085,205696,1369648,18696,205803,461716,686875,76879,529246,354483,1000954,253210,613893,257926,12331,260193
196133,197203,Apex Arrow,7.0,209092,205696,1369648,18696,205803,461716,686875,76879,529246,354483,1000954,253210,613893,257926,12331,260193
196133,197203,Apex Arrow,62.0,209154,205696,1369648,18696,205803,461716,686875,76879,529246,354483,1000954,253210,613893,257926,12331,260193
196133,197203,Apex Arrow,6.0,209160,205696,1369648,18696,205803,461716,686875,76879,529246,354483,1000954,253210,613893,257926,12331,260193
196133,197203,Apex Arrow,86940.0,296100,205696,1369648,18696,205803,461716,686875,76879,529246,354483,1000954,253210,613893,257926,12331,260193
197600,198358,Shot,8399.0,296100,205696,1369648,18696,205803,461716,686875,76879,529246,354483,1000954,253210,622292,257926,12331,260193
196783,198433,Heartbreak Shot,8911.0,296100,205696,1369648,18696,205803,461716,695786,76879,529246,354483,1000954,253210,622292,257926,12331,260193
188663,199500,Caustic Bite (dot),2491.0,296100,205696,1369648,18696,208294,461716,695786,76879,529246,354483,1000954,253210,622292,257926,12331,260193
188663,199500,Stormbite (dot),3115.0,296100,205696,1369648,18696,208294,461716,695786,76879,529246,354483,1000954,253210,622292,257926,12331,263308
198623,200273,Blast Arrow,87210.0,296100,292906,1369648,18696,208294,461716,695786,76879,529246,354483,1000954,253210,622292,257926,12331,263308
199422,200452,Empyreal Arrow,32390.0,296100,292906,1369648,18696,208294,494106,695786,76879,529246,354483,1000954,253210,622292,257926,12331,263308
200640,201398,Shot,8399.0,296100,292906,1369648,18696,208294,494106,695786,76879,529246,354483,1000954,253210,630691,257926,12331,263308
200042,201692,Heartbreak Shot,20217.0,296100,292906,1369648,18696,208294,494106,716003,76879,529246,354483,1000954,253210,630691,257926,12331,263308
188663,202500,Caustic Bite (dot),2491.0,296100,292906,1369648,18696,210785,494106,716003,76879,529246,354483,1000954,253210,630691,257926,12331,263308
188663,202500,Stormbite (dot),3115.0,296100,292906,1369648,18696,210785,494106,716003,76879,529246,354483,1000954,253210,630691,257926,12331,266423
201113,202583,Refulgent Arrow,9040.0,296100,292906,1369648,18696,210785,494106,716003,76879,529246,354483,1009994,253210,630691,257926,12331,266423
201113,202583,Burst Shot,20301.0,296100,292906,1389949,18696,210785,494106,716003,76879,529246,354483,1009994,253210,630691,257926,12331,266423
201733,203383,Heartbreak Shot,20264.0,296100,292906,1389949,18696,210785,494106,736267,76879,529246,354483,1009994,253210,630691,257926,12331,266423
203680,204438,Shot,8374.0,296100,292906,1389949,18696,210785,494106,736267,76879,529246,354483,1009994,253210,639065,257926,12331,266423
203603,205073,Burst Shot,20137.0,296100,292906,1410086,18696,210785,494106,736267,76879,529246,354483,1009994,253210,639065,257926,12331,266423
203603,205073,Refulgent Arrow,9145.0,296100,292906,1410086,18696,210785,494106,736267,76879,529246,354483,1019139,253210,639065,257926,12331,266423
188663,205500,Stormbite (dot),3115.0,296100,292906,1410086,18696,210785,494106,736267,76879,529246,354483,1019139,253210,639065,257926,12331,269538
188663,205500,Caustic Bite (dot),2491.0,296100,292906,1410086,18696,213276,494106,736267,76879,529246,354483,1019139,253210,639065,257926,12331,269538
206720,207478,Shot,8374.0,296100,292906,1410086,18696,213276,494106,736267,76879,529246,354483,1019139,253210,647439,257926,12331,269538
206093,207563,Burst Shot,20085.0,296100,292906,1430171,18696,213276,494106,736267,76879,529246,354483,1019139,253210,647439,257926,12331,269538
206093,207563,Refulgent Arrow,9211.0,296100,292906,1430171,18696,213276,494106,736267,76879,529246,354483,1028350,253210,647439,257926,12331,269538
188663,208500,Stormbite (dot),3115.0,296100,292906,1430171,18696,213276,494106,736267,76879,529246,354483,1028350,253210,647439,257926,12331,272653
188663,208500,Caustic Bite (dot),2491.0,296100,292906,1430171,18696,215767,494106,736267,76879,529246,354483,1028350,253210,647439,257926,12331,272653
208483,209953,Refulgent Arrow,9048.0,296100,292906,1430171,18696,215767,494106,736267,76879,529246,354483,1037398,253210,647439,257926,12331,272653
208483,209953,Burst Shot,20213.0,296100,292906,1450384,18696,215767,494106,736267,76879,529246,354483,1037398,253210,647439,257926,12331,272653
209760,210518,Shot,8374.0,296100,292906,1450384,18696,215767,494106,736267,76879,529246,354483,1037398,253210,655813,257926,12331,272653
209133,210783,Heartbreak Shot,11209.0,296100,292906,1450384,18696,215767,494106,747476,76879,529246,354483,1037398,253210,655813,257926,12331,272653
