sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Dosis III,Eukrasian Dosis III (dot),Phlegma III,Pneuma,Psyche,Toxikon II
-540,40,Pneuma,49391.0,0,0,0,0,49391,0,0
40,572,Auto,21.0,21,0,0,0,49391,0,0
3401,4071,Dosis III,54025.0,21,54025,0,0,49391,0,0
3901,4433,Auto,21.0,42,54025,0,0,49391,0,0
940,4500,Eukrasian Dosis III (dot),12300.0,42,54025,12300,0,49391,0,0
5841,6511,Dosis III,56657.0,42,110682,12300,0,49391,0,0
6701,7233,Auto,22.0,64,110682,12300,0,49391,0,0
940,7500,Eukrasian Dosis III (dot),12300.0,64,110682,24600,0,49391,0,0
7322,7992,Phlegma III,91295.0,64,110682,24600,91295,49391,0,0
7942,9042,Psyche,91295.0,64,110682,24600,91295,49391,91295,0
9501,10033,Auto,22.0,86,110682,24600,91295,49391,91295,0
9762,10432,Phlegma III,91295.0,86,110682,24600,182590,49391,91295,0
940,10500,Eukrasian Dosis III (dot),12300.0,86,110682,36900,182590,49391,91295,0
940,13500,Eukrasian Dosis III (dot),12300.0,86,110682,49200,182590,49391,91295,0
13163,13833,Dosis III,57789.0,86,168471,49200,182590,49391,91295,0
13663,14195,Auto,22.0,108,168471,49200,182590,49391,91295,0
15603,16273,Dosis III,57789.0,108,226260,49200,182590,49391,91295,0
940,16500,Eukrasian Dosis III (dot),12300.0,108,226260,61500,182590,49391,91295,0
16463,16995,Auto,22.0,130,226260,61500,182590,49391,91295,0
18044,18714,Dosis III,57789.0,130,284049,61500,182590,49391,91295,0
940,19500,Eukrasian Dosis III (dot),12300.0,130,284049,73800,182590,49391,91295,0
19263,19795,Auto,22.0,152,284049,73800,182590,49391,91295,0
20484,21154,Dosis III,57789.0,152,341838,73800,182590,49391,91295,0
940,22500,Eukrasian Dosis III (dot),12300.0,152,341838,86100,182590,49391,91295,0
22924,23594,Dosis III,57789.0,152,399627,86100,182590,49391,91295,0
23424,23956,Auto,22.0,174,399627,86100,182590,49391,91295,0
940,25500,Eukrasian Dosis III (dot),12300.0,174,399627,98400,182590,49391,91295,0
26224,26756,Auto,21.0,195,399627,98400,182590,49391,91295,0
25406,28500,Eukrasian Dosis III (dot),13157.0,195,399627,111557,182590,49391,91295,0
27866,28536,Dosis III,54025.0,195,453652,111557,182590,49391,91295,0
29024,29556,Auto,21.0,216,453652,111557,182590,49391,91295,0
30307,30977,Dosis III,54025.0,216,507677,111557,182590,49391,91295,0
25406,31500,Eukrasian Dosis III (dot),13157.0,216,507677,124714,182590,49391,91295,0
32747,33417,Dosis III,49912.0,216,557589,124714,182590,49391,91295,0
33247,33779,Auto,21.0,237,557589,124714,182590,49391,91295,0
25406,34500,Eukrasian Dosis III (dot),13157.0,237,557589,137871,182590,49391,91295,0
35188,35858,Dosis III,49912.0,237,607501,137871,182590,49391,91295,0
36047,36579,Auto,21.0,258,607501,137871,182590,49391,91295,0
25406,37500,Eukrasian Dosis III (dot),13157.0,258,607501,151028,182590,49391,91295,0
37628,38298,Dosis III,49912.0,258,657413,151028,182590,49391,91295,0
38847,39379,Auto,21.0,279,657413,151028,182590,49391,91295,0
25406,40500,Eukrasian Dosis III (dot),13157.0,279,657413,164185,182590,49391,91295,0
40069,40739,Dosis III,49912.0,279,707325,164185,182590,49391,91295,0
42509,43179,Dosis III,49912.0,279,757237,164185,182590,49391,91295,0
25406,43500,Eukrasian Dosis III (dot),13157.0,279,757237,177342,182590,49391,91295,0
43009,43541,Auto,21.0,300,757237,177342,182590,49391,91295,0
44949,45619,Dosis III,49884.0,300,807121,177342,182590,49391,91295,0
45809,46341,Auto,21.0,321,807121,177342,182590,49391,91295,0
25406,46500,Eukrasian Dosis III (dot),13157.0,321,807121,190499,182590,49391,91295,0
47390,48060,Dosis III,49884.0,321,857005,190499,182590,49391,91295,0
48609,49141,Auto,21.0,342,857005,190499,182590,49391,91295,0
25406,49500,Eukrasian Dosis III (dot),13157.0,342,857005,203656,182590,49391,91295,0
49830,50500,Dosis III,49884.0,342,906889,203656,182590,49391,91295,0
25406,52500,Eukrasian Dosis III (dot),13157.0,342,906889,216813,182590,49391,91295,0
52271,52941,Dosis III,49884.0,342,956773,216813,182590,49391,91295,0
52771,53303,Auto,21.0,363,956773,216813,182590,49391,91295,0
