sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,591,35264.448,244.365,27633.637,221.75,184300,20841289,167244
Fell Cleave,71,74799.901,54.601,7041.624,103.898,41180,5310793,78360
Inner Chaos,22,107370.818,19.252,3132.005,19.297,14520,2362158,14554
Auto,225,9106.116,26.85,2716.622,46.732,20250,2048876,35245
Maim,61,30315.656,27.499,2451.942,80.96,20740,1849255,61060
Storm's Path,40,44656.15,26.518,2368.398,96.565,20000,1786246,72829
Primal Ruination,13,125260.769,13.445,2159.096,17.307,10140,1628390,13053
Primal Rend,13,112413.692,12.066,1937.653,15.533,9100,1461378,11715
Heavy Swing,61,21431.574,19.411,1733.394,57.243,14640,1307326,43173
Storm's Eye,21,44657.095,13.922,1243.435,69.976,10500,937799,52776
Upheaval,24,38301.583,13.365,1218.825,64.207,10080,919238,48425
Primal Wrath,13,65177.154,12.066,1123.446,80.44,9100,847303,60668
Onslaught,27,14167.667,5.37,507.196,25.203,4050,382527,19008
