sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Apex Arrow,Blast Arrow,Burst Shot,Caustic Bite,Caustic Bite (dot),Empyreal Arrow,Heartbreak Shot,Iron Jaws,Pitch Perfect,Radiant Encore,Refulgent Arrow,Resonant Arrow,Shot,Sidewinder,Stormbite,Stormbite (dot)
224960,225718,Shot,8374.0,304164,300348,1603582,18696,235362,532570,771181,79252,548594,375752,1125259,268403,708626,267422,12331,297138
225703,226373,Iron Jaws,12417.0,304164,300348,1603582,18696,235362,532570,771181,91669,548594,375752,1125259,268403,708626,267422,12331,297138
225703,226500,Caustic Bite (dot),2484.0,304164,300348,1603582,18696,237846,532570,771181,91669,548594,375752,1125259,268403,708626,267422,12331,297138
225703,226500,Stormbite (dot),3106.0,304164,300348,1603582,18696,237846,532570,771181,91669,548594,375752,1125259,268403,708626,267422,12331,300244
228000,228758,Shot,8374.0,304164,300348,1603582,18696,237846,532570,771181,91669,548594,375752,1125259,268403,717000,267422,12331,300244
227793,229263,Burst Shot,12910.0,304164,300348,1616492,18696,237846,532570,771181,91669,548594,375752,1125259,268403,717000,267422,12331,300244
227793,229263,Refulgent Arrow,18343.0,304164,300348,1616492,18696,237846,532570,771181,91669,548594,375752,1143602,268403,717000,267422,12331,300244
225703,229500,Stormbite (dot),3106.0,304164,300348,1616492,18696,237846,532570,771181,91669,548594,375752,1143602,268403,717000,267422,12331,303350
225703,229500,Caustic Bite (dot),2484.0,304164,300348,1616492,18696,240330,532570,771181,91669,548594,375752,1143602,268403,717000,267422,12331,303350
229883,231353,Burst Shot,20304.0,304164,300348,1636796,18696,240330,532570,771181,91669,548594,375752,1143602,268403,717000,267422,12331,303350
229883,231353,Refulgent Arrow,8933.0,304164,300348,1636796,18696,240330,532570,771181,91669,548594,375752,1152535,268403,717000,267422,12331,303350
230503,231533,Empyreal Arrow,32293.0,304164,300348,1636796,18696,240330,564863,771181,91669,548594,375752,1152535,268403,717000,267422,12331,303350
231040,231798,Shot,8374.0,304164,300348,1636796,18696,240330,564863,771181,91669,548594,375752,1152535,268403,725374,267422,12331,303350
225703,232500,Caustic Bite (dot),2484.0,304164,300348,1636796,18696,242814,564863,771181,91669,548594,375752,1152535,268403,725374,267422,12331,303350
225703,232500,Stormbite (dot),3106.0,304164,300348,1636796,18696,242814,564863,771181,91669,548594,375752,1152535,268403,725374,267422,12331,306456
231973,233443,Refulgent Arrow,8968.0,304164,300348,1636796,18696,242814,564863,771181,91669,548594,375752,1161503,268403,725374,267422,12331,306456
231973,233443,Burst Shot,20276.0,304164,300348,1657072,18696,242814,564863,771181,91669,548594,375752,1161503,268403,725374,267422,12331,306456
234080,234838,Shot,8374.0,304164,300348,1657072,18696,242814,564863,771181,91669,548594,375752,1161503,268403,733748,267422,12331,306456
225703,235500,Stormbite (dot),3106.0,304164,300348,1657072,18696,242814,564863,771181,91669,548594,375752,1161503,268403,733748,267422,12331,309562
225703,235500,Caustic Bite (dot),2484.0,304164,300348,1657072,18696,245298,564863,771181,91669,548594,375752,1161503,268403,733748,267422,12331,309562
234063,235533,Burst Shot,20077.0,304164,300348,1677149,18696,245298,564863,771181,91669,548594,375752,1161503,268403,733748,267422,12331,309562
234063,235533,Refulgent Arrow,9222.0,304164,300348,1677149,18696,245298,564863,771181,91669,548594,375752,1170725,268403,733748,267422,12331,309562
236153,237623,Refulgent Arrow,8905.0,304164,300348,1677149,18696,245298,564863,771181,91669,548594,375752,1179630,268403,733748,267422,12331,309562
236153,237623,Burst Shot,20325.0,304164,300348,1697474,18696,245298,564863,771181,91669,548594,375752,1179630,268403,733748,267422,12331,309562
237120,237878,Shot,8374.0,304164,300348,1697474,18696,245298,564863,771181,91669,548594,375752,1179630,268403,742122,267422,12331,309562
225703,238500,Stormbite (dot),3106.0,304164,300348,1697474,18696,245298,564863,771181,91669,548594,375752,1179630,268403,742122,267422,12331,312668
225703,238500,Caustic Bite (dot),2484.0,304164,300348,1697474,18696,247782,564863,771181,91669,548594,375752,1179630,268403,742122,267422,12331,312668
238243,239713,Burst Shot,20183.0,304164,300348,1717657,18696,247782,564863,771181,91669,548594,375752,1179630,268403,742122,267422,12331,312668
238243,239713,Refulgent Arrow,9086.0,304164,300348,1717657,18696,247782,564863,771181,91669,548594,375752,1188716,268403,742122,267422,12331,312668
240160,240918,Shot,8374.0,304164,300348,1717657,18696,247782,564863,771181,91669,548594,375752,1188716,268403,750496,267422,12331,312668
225703,241500,Stormbite (dot),3106.0,304164,300348,1717657,18696,247782,564863,771181,91669,548594,375752,1188716,268403,750496,267422,12331,315774
225703,241500,Caustic Bite (dot),2484.0,304164,300348,1717657,18696,250266,564863,771181,91669,548594,375752,1188716,268403,750496,267422,12331,315774
240333,241803,Refulgent Arrow,9076.0,304164,300348,1717657,18696,250266,564863,771181,91669,548594,375752,1197792,268403,750496,267422,12331,315774
240333,241803,Burst Shot,20192.0,304164,300348,1737849,18696,250266,564863,771181,91669,548594,375752,1197792,268403,750496,267422,12331,315774
242423,243893,Burst Shot,20378.0,304164,300348,1758227,18696,250266,564863,771181,91669,548594,375752,1197792,268403,750496,267422,12331,315774
242423,243893,Refulgent Arrow,8966.0,304164,300348,1758227,18696,250266,564863,771181,91669,548594,375752,1206758,268403,750496,267422,12331,315774
243200,243958,Shot,8405.0,304164,300348,1758227,18696,250266,564863,771181,91669,548594,375752,1206758,268403,758901,267422,12331,315774
225703,244500,Stormbite (dot),3106.0,304164,300348,1758227,18696,250266,564863,771181,91669,548594,375752,1206758,268403,758901,267422,12331,318880
225703,244500,Caustic Bite (dot),2484.0,304164,300348,1758227,18696,252750,564863,771181,91669,548594,375752,1206758,268403,758901,267422,12331,318880
244613,246083,Refulgent Arrow,9231.0,304164,300348,1758227,18696,252750,564863,771181,91669,548594,375752,1215989,268403,758901,267422,12331,318880
244613,246083,Burst Shot,20170.0,304164,300348,1778397,18696,252750,564863,771181,91669,548594,375752,1215989,268403,758901,267422,12331,318880
246240,246998,Shot,10305.0,304164,300348,1778397,18696,252750,564863,771181,91669,548594,375752,1215989,268403,769206,267422,12331,318880
225703,247500,Stormbite (dot),3106.0,304164,300348,1778397,18696,252750,564863,771181,91669,548594,375752,1215989,268403,769206,267422,12331,321986
225703,247500,Caustic Bite (dot),2484.0,304164,300348,1778397,18696,255234,564863,771181,91669,548594,375752,1215989,268403,769206,267422,12331,321986
246803,248273,Refulgent Arrow,12633.0,304164,300348,1778397,18696,255234,564863,771181,91669,548594,375752,1228622,268403,769206,267422,12331,321986
246803,248273,Burst Shot,29369.0,304164,300348,1807766,18696,255234,564863,771181,91669,548594,375752,1228622,268403,769206,267422,12331,321986
248043,249073,Empyreal Arrow,53410.0,304164,300348,1807766,18696,255234,618273,771181,91669,548594,375752,1228622,268403,769206,267422,12331,321986
249280,250038,Shot,13849.0,304164,300348,1807766,18696,255234,618273,771181,91669,548594,375752,1228622,268403,783055,267422,12331,321986
248993,250063,Apex Arrow,28.0,304192,300348,1807766,18696,255234,618273,771181,91669,548594,375752,1228622,268403,783055,267422,12331,321986
248993,250063,Apex Arrow,258.0,304450,300348,1807766,18696,255234,618273,771181,91669,548594,375752,1228622,268403,783055,267422,12331,321986
248993,250063,Apex Arrow,644.0,305094,300348,1807766,18696,255234,618273,771181,91669,548594,375752,1228622,268403,783055,267422,12331,321986
248993,250063,Apex Arrow,70.0,305164,300348,1807766,18696,255234,618273,771181,91669,548594,375752,1228622,268403,783055,267422,12331,321986
248993,250063,Apex Arrow,4098.0,309262,300348,1807766,18696,255234,618273,771181,91669,548594,375752,1228622,268403,783055,267422,12331,321986
248993,250063,Apex Arrow,2950.0,312212,300348,1807766,18696,255234,618273,771181,91669,548594,375752,1228622,268403,783055,267422,12331,321986
248993,250063,Apex Arrow,1356.0,313568,300348,1807766,18696,255234,618273,771181,91669,548594,375752,1228622,268403,783055,267422,12331,321986
248993,250063,Apex Arrow,133322.0,446890,300348,1807766,18696,255234,618273,771181,91669,548594,375752,1228622,268403,783055,267422,12331,321986
249613,250413,Pitch Perfect,47505.0,446890,300348,1807766,18696,255234,618273,771181,91669,596099,375752,1228622,268403,783055,267422,12331,321986
225703,250500,Caustic Bite (dot),2484.0,446890,300348,1807766,18696,257718,618273,771181,91669,596099,375752,1228622,268403,783055,267422,12331,321986
225703,250500,Stormbite (dot),3106.0,446890,300348,1807766,18696,257718,618273,771181,91669,596099,375752,1228622,268403,783055,267422,12331,325092
250233,251033,Pitch Perfect,18687.0,446890,300348,1807766,18696,257718,618273,771181,91669,614786,375752,1228622,268403,783055,267422,12331,325092
249613,251263,Heartbreak Shot,13219.0,446890,300348,1807766,18696,257718,618273,784400,91669,614786,375752,1228622,268403,783055,267422,12331,325092
250233,251883,Heartbreak Shot,27625.0,446890,300348,1807766,18696,257718,618273,812025,91669,614786,375752,1228622,268403,783055,267422,12331,325092
251183,252653,Refulgent Arrow,57.0,446890,300348,1807766,18696,257718,618273,812025,91669,614786,375752,1228679,268403,783055,267422,12331,325092
251183,252653,Burst Shot,108.0,446890,300348,1807874,18696,257718,618273,812025,91669,614786,375752,1228679,268403,783055,267422,12331,325092
251183,252833,Blast Arrow,143317.0,446890,443665,1807874,18696,257718,618273,812025,91669,614786,375752,1228679,268403,783055,267422,12331,325092
252423,252953,Sidewinder,82172.0,446890,443665,1807874,18696,257718,618273,812025,91669,614786,375752,1228679,268403,783055,349594,12331,325092
252320,253078,Shot,13849.0,446890,443665,1807874,18696,257718,618273,812025,91669,614786,375752,1228679,268403,796904,349594,12331,325092
251803,253453,Heartbreak Shot,33089.0,446890,443665,1807874,18696,257718,618273,845114,91669,614786,375752,1228679,268403,796904,349594,12331,325092
225703,253500,Caustic Bite (dot),2484.0,446890,443665,1807874,18696,260202,618273,845114,91669,614786,375752,1228679,268403,796904,349594,12331,325092
225703,253500,Stormbite (dot),3106.0,446890,443665,1807874,18696,260202,618273,845114,91669,614786,375752,1228679,268403,796904,349594,12331,328198
253674,255634,Radiant Encore,225982.0,446890,443665,1807874,18696,260202,618273,845114,91669,614786,601734,1228679,268403,796904,349594,12331,328198
254914,255714,Pitch Perfect,5827.0,446890,443665,1807874,18696,260202,618273,845114,91669,620613,601734,1228679,268403,796904,349594,12331,328198
255360,256118,Shot,13849.0,446890,443665,1807874,18696,260202,618273,845114,91669,620613,601734,1228679,268403,810753,349594,12331,328198
225703,256500,Caustic Bite (dot),2484.0,446890,443665,1807874,18696,262686,618273,845114,91669,620613,601734,1228679,268403,810753,349594,12331,328198
225703,256500,Stormbite (dot),3106.0,446890,443665,1807874,18696,262686,618273,845114,91669,620613,601734,1228679,268403,810753,349594,12331,331304
254914,256564,Heartbreak Shot,17211.0,446890,443665,1807874,18696,262686,618273,862325,91669,620613,601734,1228679,268403,810753,349594,12331,331304
256784,257584,Pitch Perfect,25875.0,446890,443665,1807874,18696,262686,618273,862325,91669,646488,601734,1228679,268403,810753,349594,12331,331304
256164,257634,Refulgent Arrow,57513.0,446890,443665,1807874,18696,262686,618273,862325,91669,646488,601734,1286192,268403,810753,349594,12331,331304
256164,257754,Refulgent Arrow,57513.0,446890,443665,1807874,18696,262686,618273,862325,91669,646488,601734,1343705,268403,810753,349594,12331,331304
