sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,1017,31095.272,328.602,42148.33,366.018,246550,31623892,274623
Auto,315,9236.717,37.785,3877.87,57.802,28350,2909566,43369
Tendo Kaeshi Setsugekka,15,179897.4,21.991,3596.509,100.403,16500,2698461,75332
Tendo Setsugekka,15,179897.4,21.991,3596.509,100.403,16500,2698461,75332
Gekko,49,48433.347,27.429,3163.047,119.57,20580,2373234,89713
Gyofu,82,27500.39,26.23,3005.507,87.789,19680,2255032,65868
Kaeshi: Setsugekka,22,102089.364,18.766,2993.424,68.968,14080,2245966,51747
Midare Setsugekka,22,101332.0,18.766,2971.217,68.438,14080,2229304,51349
Hissatsu: Shinten,70,28930.129,23.324,2699.066,85.355,17500,2025109,64042
Kasha,38,48605.368,21.271,2461.687,105.658,15960,1847004,79275
Yukikaze,38,39178.316,17.22,1984.241,85.155,12920,1488776,63892
Higanbana (dot),240,5857.333,15.994,1873.597,31.991,12000,1405760,24003
Shoha,18,74457.0,15.354,1786.253,111.407,11520,1340226,83589
Hissatsu: Senei,13,93137.923,13.861,1613.745,118.435,10400,1210793,88862
Kaeshi: Namikiri,7,163918.429,9.33,1529.294,62.496,7000,1147429,46891
Ogi Namikiri,7,163918.429,9.33,1529.294,62.496,7000,1147429,46891
Jinpu,23,34274.0,9.196,1050.649,57.937,6900,788302,43470
Zanshin,7,111183.429,8.77,1037.297,103.766,6580,778284,77856
Shifu,21,34274.0,8.397,959.288,55.361,6300,719754,41537
Higanbana,12,23160.167,3.199,370.415,28.293,2400,277922,21228
Hissatsu: Gyoten,3,12360.0,0.4,49.42,7.545,300,37080,5661
