sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Cascade,Dance of the Dawn,Double Standard Finish,Fan Dance,Fan Dance III,Fan Dance IV,Finishing Move,Fountain,Fountainfall,Last Dance,Quadruple Technical Finish,Reverse Cascade,Saber Dance,Starfall Dance,Tillana
17900,19110,Fountainfall,1672.0,72702,0,164840,105090,513,37861,78556,145163,0,3692,92216,182613,0,30348,129809,90459
18550,19170,Fan Dance,448.0,72702,0,164840,105090,961,37861,78556,145163,0,3692,92216,182613,0,30348,129809,90459
18650,19408,Auto,13297.0,85999,0,164840,105090,961,37861,78556,145163,0,3692,92216,182613,0,30348,129809,90459
19200,19820,Fan Dance III,285.0,85999,0,164840,105090,961,38146,78556,145163,0,3692,92216,182613,0,30348,129809,90459
17900,20260,Dance of the Dawn,5943.0,85999,0,170783,105090,961,38146,78556,145163,0,3692,92216,182613,0,30348,129809,90459
20400,20840,Saber Dance,56888.0,85999,0,170783,105090,961,38146,78556,145163,0,3692,92216,182613,0,87236,129809,90459
20400,21020,Reverse Cascade,325.0,85999,0,170783,105090,961,38146,78556,145163,0,3692,92216,182613,325,87236,129809,90459
20400,21240,Tillana,5389.0,85999,0,170783,105090,961,38146,78556,145163,0,3692,92216,182613,325,87236,129809,95848
20400,21290,Starfall Dance,46943.0,85999,0,170783,105090,961,38146,78556,145163,0,3692,92216,182613,325,87236,176752,95848
20400,21610,Fountainfall,3582.0,85999,0,170783,105090,961,38146,78556,145163,0,7274,92216,182613,325,87236,176752,95848
21050,21670,Fan Dance,1097.0,85999,0,170783,105090,2058,38146,78556,145163,0,7274,92216,182613,325,87236,176752,95848
21700,22320,Fan Dance III,631.0,85999,0,170783,105090,2058,38777,78556,145163,0,7274,92216,182613,325,87236,176752,95848
21770,22528,Auto,13297.0,99296,0,170783,105090,2058,38777,78556,145163,0,7274,92216,182613,325,87236,176752,95848
22900,23340,Saber Dance,52342.0,99296,0,170783,105090,2058,38777,78556,145163,0,7274,92216,182613,325,139578,176752,95848
22900,23520,Reverse Cascade,607.0,99296,0,170783,105090,2058,38777,78556,145163,0,7274,92216,182613,932,139578,176752,95848
22900,23740,Tillana,3842.0,99296,0,170783,105090,2058,38777,78556,145163,0,7274,92216,182613,932,139578,176752,99690
22900,23790,Starfall Dance,2365.0,99296,0,170783,105090,2058,38777,78556,145163,0,7274,92216,182613,932,139578,179117,99690
22900,24110,Fountainfall,21424.0,99296,0,170783,105090,2058,38777,78556,145163,0,28698,92216,182613,932,139578,179117,99690
23550,24170,Fan Dance,5876.0,99296,0,170783,105090,7934,38777,78556,145163,0,28698,92216,182613,932,139578,179117,99690
24200,24820,Fan Dance III,3579.0,99296,0,170783,105090,7934,42356,78556,145163,0,28698,92216,182613,932,139578,179117,99690
24890,25648,Auto,13297.0,112593,0,170783,105090,7934,42356,78556,145163,0,28698,92216,182613,932,139578,179117,99690
25400,25840,Saber Dance,36231.0,112593,0,170783,105090,7934,42356,78556,145163,0,28698,92216,182613,932,175809,179117,99690
25400,26020,Reverse Cascade,8486.0,112593,0,170783,105090,7934,42356,78556,145163,0,28698,92216,182613,9418,175809,179117,99690
25400,26200,Cascade,22.0,112593,22,170783,105090,7934,42356,78556,145163,0,28698,92216,182613,9418,175809,179117,99690
25400,26240,Tillana,2776.0,112593,22,170783,105090,7934,42356,78556,145163,0,28698,92216,182613,9418,175809,179117,102466
25400,26290,Starfall Dance,53.0,112593,22,170783,105090,7934,42356,78556,145163,0,28698,92216,182613,9418,175809,179170,102466
25400,26610,Fountainfall,23316.0,112593,22,170783,105090,7934,42356,78556,145163,0,52014,92216,182613,9418,175809,179170,102466
26025,26645,Fan Dance,8916.0,112593,22,170783,105090,16850,42356,78556,145163,0,52014,92216,182613,9418,175809,179170,102466
26650,27270,Fan Dance III,5548.0,112593,22,170783,105090,16850,47904,78556,145163,0,52014,92216,182613,9418,175809,179170,102466
27900,28340,Saber Dance,10004.0,112593,22,170783,105090,16850,47904,78556,145163,0,52014,92216,182613,9418,185813,179170,102466
27900,28520,Reverse Cascade,27485.0,112593,22,170783,105090,16850,47904,78556,145163,0,52014,92216,182613,36903,185813,179170,102466
27900,28700,Cascade,2008.0,112593,2030,170783,105090,16850,47904,78556,145163,0,52014,92216,182613,36903,185813,179170,102466
28010,28768,Auto,10937.0,123530,2030,170783,105090,16850,47904,78556,145163,0,52014,92216,182613,36903,185813,179170,102466
27900,28880,Fountain,3.0,123530,2030,170783,105090,16850,47904,78556,145163,3,52014,92216,182613,36903,185813,179170,102466
27900,29110,Fountainfall,4971.0,123530,2030,170783,105090,16850,47904,78556,145163,3,56985,92216,182613,36903,185813,179170,102466
30400,30840,Saber Dance,24997.0,123530,2030,170783,105090,16850,47904,78556,145163,3,56985,92216,182613,36903,210810,179170,102466
30400,31020,Reverse Cascade,1141.0,123530,2030,170783,105090,16850,47904,78556,145163,3,56985,92216,182613,38044,210810,179170,102466
30400,31200,Cascade,16673.0,123530,18703,170783,105090,16850,47904,78556,145163,3,56985,92216,182613,38044,210810,179170,102466
30400,31380,Fountain,1017.0,123530,18703,170783,105090,16850,47904,78556,145163,1020,56985,92216,182613,38044,210810,179170,102466
30400,31610,Fountainfall,4.0,123530,18703,170783,105090,16850,47904,78556,145163,1020,56989,92216,182613,38044,210810,179170,102466
31130,31888,Auto,10105.0,133635,18703,170783,105090,16850,47904,78556,145163,1020,56989,92216,182613,38044,210810,179170,102466
32900,33340,Saber Dance,4191.0,133635,18703,170783,105090,16850,47904,78556,145163,1020,56989,92216,182613,38044,215001,179170,102466
32900,33520,Reverse Cascade,10695.0,133635,18703,170783,105090,16850,47904,78556,145163,1020,56989,92216,182613,48739,215001,179170,102466
32900,33700,Cascade,9957.0,133635,28660,170783,105090,16850,47904,78556,145163,1020,56989,92216,182613,48739,215001,179170,102466
32900,33880,Fountain,10237.0,133635,28660,170783,105090,16850,47904,78556,145163,11257,56989,92216,182613,48739,215001,179170,102466
32900,34110,Fountainfall,684.0,133635,28660,170783,105090,16850,47904,78556,145163,11257,57673,92216,182613,48739,215001,179170,102466
34250,35008,Auto,10105.0,143740,28660,170783,105090,16850,47904,78556,145163,11257,57673,92216,182613,48739,215001,179170,102466
35400,35840,Saber Dance,12947.0,143740,28660,170783,105090,16850,47904,78556,145163,11257,57673,92216,182613,48739,227948,179170,102466
35400,36020,Reverse Cascade,6785.0,143740,28660,170783,105090,16850,47904,78556,145163,11257,57673,92216,182613,55524,227948,179170,102466
35400,36200,Cascade,2978.0,143740,31638,170783,105090,16850,47904,78556,145163,11257,57673,92216,182613,55524,227948,179170,102466
35400,36380,Fountain,13966.0,143740,31638,170783,105090,16850,47904,78556,145163,25223,57673,92216,182613,55524,227948,179170,102466
35400,36610,Fountainfall,6178.0,143740,31638,170783,105090,16850,47904,78556,145163,25223,63851,92216,182613,55524,227948,179170,102466
37370,38128,Auto,10105.0,153845,31638,170783,105090,16850,47904,78556,145163,25223,63851,92216,182613,55524,227948,179170,102466
37900,38340,Saber Dance,11573.0,153845,31638,170783,105090,16850,47904,78556,145163,25223,63851,92216,182613,55524,239521,179170,102466
37900,38520,Reverse Cascade,2002.0,153845,31638,170783,105090,16850,47904,78556,145163,25223,63851,92216,182613,57526,239521,179170,102466
37900,38700,Cascade,7204.0,153845,38842,170783,105090,16850,47904,78556,145163,25223,63851,92216,182613,57526,239521,179170,102466
37900,38880,Fountain,12003.0,153845,38842,170783,105090,16850,47904,78556,145163,37226,63851,92216,182613,57526,239521,179170,102466
37900,39110,Fountainfall,8702.0,153845,38842,170783,105090,16850,47904,78556,145163,37226,72553,92216,182613,57526,239521,179170,102466
40400,40840,Saber Dance,9505.0,153845,38842,170783,105090,16850,47904,78556,145163,37226,72553,92216,182613,57526,249026,179170,102466
40400,41020,Reverse Cascade,4615.0,153845,38842,170783,105090,16850,47904,78556,145163,37226,72553,92216,182613,62141,249026,179170,102466
40400,41200,Cascade,11099.0,153845,49941,170783,105090,16850,47904,78556,145163,37226,72553,92216,182613,62141,249026,179170,102466
40490,41248,Auto,10105.0,163950,49941,170783,105090,16850,47904,78556,145163,37226,72553,92216,182613,62141,249026,179170,102466
40400,41380,Fountain,6647.0,163950,49941,170783,105090,16850,47904,78556,145163,43873,72553,92216,182613,62141,249026,179170,102466
40400,41610,Fountainfall,7317.0,163950,49941,170783,105090,16850,47904,78556,145163,43873,79870,92216,182613,62141,249026,179170,102466
42900,43340,Saber Dance,7577.0,163950,49941,170783,105090,16850,47904,78556,145163,43873,79870,92216,182613,62141,256603,179170,102466
42900,43520,Reverse Cascade,6879.0,163950,49941,170783,105090,16850,47904,78556,145163,43873,79870,92216,182613,69020,256603,179170,102466
42900,43700,Cascade,8586.0,163950,58527,170783,105090,16850,47904,78556,145163,43873,79870,92216,182613,69020,256603,179170,102466
42900,43880,Fountain,11386.0,163950,58527,170783,105090,16850,47904,78556,145163,55259,79870,92216,182613,69020,256603,179170,102466
42900,44110,Fountainfall,3910.0,163950,58527,170783,105090,16850,47904,78556,145163,55259,83780,92216,182613,69020,256603,179170,102466
43610,44368,Auto,10105.0,174055,58527,170783,105090,16850,47904,78556,145163,55259,83780,92216,182613,69020,256603,179170,102466
46730,47488,Auto,10105.0,184160,58527,170783,105090,16850,47904,78556,145163,55259,83780,92216,182613,69020,256603,179170,102466
48900,49430,Double Standard Finish,110344.0,184160,58527,170783,215434,16850,47904,78556,145163,55259,83780,92216,182613,69020,256603,179170,102466
49850,50608,Auto,10105.0,194265,58527,170783,215434,16850,47904,78556,145163,55259,83780,92216,182613,69020,256603,179170,102466
50400,50840,Saber Dance,9603.0,194265,58527,170783,215434,16850,47904,78556,145163,55259,83780,92216,182613,69020,266206,179170,102466
50400,51020,Reverse Cascade,5335.0,194265,58527,170783,215434,16850,47904,78556,145163,55259,83780,92216,182613,74355,266206,179170,102466
50400,51200,Cascade,6639.0,194265,65166,170783,215434,16850,47904,78556,145163,55259,83780,92216,182613,74355,266206,179170,102466
50400,51380,Fountain,11709.0,194265,65166,170783,215434,16850,47904,78556,145163,66968,83780,92216,182613,74355,266206,179170,102466
50400,51610,Fountainfall,7127.0,194265,65166,170783,215434,16850,47904,78556,145163,66968,90907,92216,182613,74355,266206,179170,102466
51050,51670,Fan Dance,98.0,194265,65166,170783,215434,16948,47904,78556,145163,66968,90907,92216,182613,74355,266206,179170,102466
51700,52320,Fan Dance III,65.0,194265,65166,170783,215434,16948,47969,78556,145163,66968,90907,92216,182613,74355,266206,179170,102466
52900,53340,Saber Dance,13283.0,194265,65166,170783,215434,16948,47969,78556,145163,66968,90907,92216,182613,74355,279489,179170,102466
52900,53520,Reverse Cascade,4153.0,194265,65166,170783,215434,16948,47969,78556,145163,66968,90907,92216,182613,78508,279489,179170,102466
52900,53700,Cascade,7815.0,194265,72981,170783,215434,16948,47969,78556,145163,66968,90907,92216,182613,78508,279489,179170,102466
52970,53728,Auto,10105.0,204370,72981,170783,215434,16948,47969,78556,145163,66968,90907,92216,182613,78508,279489,179170,102466
52900,53880,Fountain,9474.0,204370,72981,170783,215434,16948,47969,78556,145163,76442,90907,92216,182613,78508,279489,179170,102466
52900,54110,Fountainfall,7140.0,204370,72981,170783,215434,16948,47969,78556,145163,76442,98047,92216,182613,78508,279489,179170,102466
53550,54170,Fan Dance,198.0,204370,72981,170783,215434,17146,47969,78556,145163,76442,98047,92216,182613,78508,279489,179170,102466
54200,54820,Fan Dance III,122.0,204370,72981,170783,215434,17146,48091,78556,145163,76442,98047,92216,182613,78508,279489,179170,102466
55400,55840,Saber Dance,10732.0,204370,72981,170783,215434,17146,48091,78556,145163,76442,98047,92216,182613,78508,290221,179170,102466
55400,56020,Reverse Cascade,5084.0,204370,72981,170783,215434,17146,48091,78556,145163,76442,98047,92216,182613,83592,290221,179170,102466
55400,56200,Cascade,8869.0,204370,81850,170783,215434,17146,48091,78556,145163,76442,98047,92216,182613,83592,290221,179170,102466
55400,56380,Fountain,9703.0,204370,81850,170783,215434,17146,48091,78556,145163,86145,98047,92216,182613,83592,290221,179170,102466
55400,56610,Fountainfall,5710.0,204370,81850,170783,215434,17146,48091,78556,145163,86145,103757,92216,182613,83592,290221,179170,102466
56050,56670,Fan Dance,289.0,204370,81850,170783,215434,17435,48091,78556,145163,86145,103757,92216,182613,83592,290221,179170,102466
56090,56848,Auto,10105.0,214475,81850,170783,215434,17435,48091,78556,145163,86145,103757,92216,182613,83592,290221,179170,102466
56700,57320,Fan Dance III,174.0,214475,81850,170783,215434,17435,48265,78556,145163,86145,103757,92216,182613,83592,290221,179170,102466
57900,58340,Saber Dance,10332.0,214475,81850,170783,215434,17435,48265,78556,145163,86145,103757,92216,182613,83592,300553,179170,102466
57900,58520,Reverse Cascade,5745.0,214475,81850,170783,215434,17435,48265,78556,145163,86145,103757,92216,182613,89337,300553,179170,102466
57900,58700,Cascade,8164.0,214475,90014,170783,215434,17435,48265,78556,145163,86145,103757,92216,182613,89337,300553,179170,102466
57900,58880,Fountain,10183.0,214475,90014,170783,215434,17435,48265,78556,145163,96328,103757,92216,182613,89337,300553,179170,102466
57900,59110,Fountainfall,5666.0,214475,90014,170783,215434,17435,48265,78556,145163,96328,109423,92216,182613,89337,300553,179170,102466
58550,59170,Fan Dance,385.0,214475,90014,170783,215434,17820,48265,78556,145163,96328,109423,92216,182613,89337,300553,179170,102466
59200,59820,Fan Dance III,222.0,214475,90014,170783,215434,17820,48487,78556,145163,96328,109423,92216,182613,89337,300553,179170,102466
59210,59968,Auto,10105.0,224580,90014,170783,215434,17820,48487,78556,145163,96328,109423,92216,182613,89337,300553,179170,102466
60400,60840,Saber Dance,8699.0,224580,90014,170783,215434,17820,48487,78556,145163,96328,109423,92216,182613,89337,309252,179170,102466
60400,61020,Reverse Cascade,5404.0,224580,90014,170783,215434,17820,48487,78556,145163,96328,109423,92216,182613,94741,309252,179170,102466
60400,61200,Cascade,7795.0,224580,97809,170783,215434,17820,48487,78556,145163,96328,109423,92216,182613,94741,309252,179170,102466
60400,61380,Fountain,11498.0,224580,97809,170783,215434,17820,48487,78556,145163,107826,109423,92216,182613,94741,309252,179170,102466
60400,61610,Fountainfall,6081.0,224580,97809,170783,215434,17820,48487,78556,145163,107826,115504,92216,182613,94741,309252,179170,102466
61650,62270,Fan Dance III,28555.0,224580,97809,170783,215434,17820,77042,78556,145163,107826,115504,92216,182613,94741,309252,179170,102466
62330,63088,Auto,10105.0,234685,97809,170783,215434,17820,77042,78556,145163,107826,115504,92216,182613,94741,309252,179170,102466
62900,63340,Saber Dance,8587.0,234685,97809,170783,215434,17820,77042,78556,145163,107826,115504,92216,182613,94741,317839,179170,102466
63525,63845,Fan Dance IV,52104.0,234685,97809,170783,215434,17820,77042,130660,145163,107826,115504,92216,182613,94741,317839,179170,102466
62900,64110,Fountainfall,38725.0,234685,97809,170783,215434,17820,77042,130660,145163,107826,154229,92216,182613,94741,317839,179170,102466
63525,64145,Fan Dance,2976.0,234685,97809,170783,215434,20796,77042,130660,145163,107826,154229,92216,182613,94741,317839,179170,102466
64175,64495,Fan Dance IV,3743.0,234685,97809,170783,215434,20796,77042,134403,145163,107826,154229,92216,182613,94741,317839,179170,102466
64175,64795,Fan Dance III,1847.0,234685,97809,170783,215434,20796,78889,134403,145163,107826,154229,92216,182613,94741,317839,179170,102466
65400,65840,Saber Dance,16844.0,234685,97809,170783,215434,20796,78889,134403,145163,107826,154229,92216,182613,94741,334683,179170,102466
65400,66020,Reverse Cascade,19810.0,234685,97809,170783,215434,20796,78889,134403,145163,107826,154229,92216,182613,114551,334683,179170,102466
65450,66208,Auto,10105.0,244790,97809,170783,215434,20796,78889,134403,145163,107826,154229,92216,182613,114551,334683,179170,102466
66050,66370,Fan Dance IV,2466.0,244790,97809,170783,215434,20796,78889,136869,145163,107826,154229,92216,182613,114551,334683,179170,102466
65400,66610,Fountainfall,9470.0,244790,97809,170783,215434,20796,78889,136869,145163,107826,163699,92216,182613,114551,334683,179170,102466
66050,66670,Fan Dance,3613.0,244790,97809,170783,215434,24409,78889,136869,145163,107826,163699,92216,182613,114551,334683,179170,102466
66700,67020,Fan Dance IV,752.0,244790,97809,170783,215434,24409,78889,137621,145163,107826,163699,92216,182613,114551,334683,179170,102466
66700,67320,Fan Dance III,2210.0,244790,97809,170783,215434,24409,81099,137621,145163,107826,163699,92216,182613,114551,334683,179170,102466
67900,68340,Saber Dance,12400.0,244790,97809,170783,215434,24409,81099,137621,145163,107826,163699,92216,182613,114551,347083,179170,102466
68550,68870,Fan Dance IV,644.0,244790,97809,170783,215434,24409,81099,138265,145163,107826,163699,92216,182613,114551,347083,179170,102466
67900,69150,Last Dance,57698.0,244790,97809,170783,215434,24409,81099,138265,145163,107826,163699,149914,182613,114551,347083,179170,102466
68570,69328,Auto,10105.0,254895,97809,170783,215434,24409,81099,138265,145163,107826,163699,149914,182613,114551,347083,179170,102466
70400,70840,Saber Dance,2306.0,254895,97809,170783,215434,24409,81099,138265,145163,107826,163699,149914,182613,114551,349389,179170,102466
70400,71020,Reverse Cascade,15412.0,254895,97809,170783,215434,24409,81099,138265,145163,107826,163699,149914,182613,129963,349389,179170,102466
70400,71200,Cascade,4457.0,254895,102266,170783,215434,24409,81099,138265,145163,107826,163699,149914,182613,129963,349389,179170,102466
70400,71380,Fountain,5262.0,254895,102266,170783,215434,24409,81099,138265,145163,113088,163699,149914,182613,129963,349389,179170,102466
70400,71610,Fountainfall,2877.0,254895,102266,170783,215434,24409,81099,138265,145163,113088,166576,149914,182613,129963,349389,179170,102466
70400,71650,Last Dance,12400.0,254895,102266,170783,215434,24409,81099,138265,145163,113088,166576,162314,182613,129963,349389,179170,102466
71050,71670,Fan Dance,2798.0,254895,102266,170783,215434,27207,81099,138265,145163,113088,166576,162314,182613,129963,349389,179170,102466
71700,72320,Fan Dance III,1599.0,254895,102266,170783,215434,27207,82698,138265,145163,113088,166576,162314,182613,129963,349389,179170,102466
71690,72448,Auto,10105.0,265000,102266,170783,215434,27207,82698,138265,145163,113088,166576,162314,182613,129963,349389,179170,102466
72900,73340,Saber Dance,7865.0,265000,102266,170783,215434,27207,82698,138265,145163,113088,166576,162314,182613,129963,357254,179170,102466
72900,73520,Reverse Cascade,8882.0,265000,102266,170783,215434,27207,82698,138265,145163,113088,166576,162314,182613,138845,357254,179170,102466
72900,73700,Cascade,8161.0,265000,110427,170783,215434,27207,82698,138265,145163,113088,166576,162314,182613,138845,357254,179170,102466
72900,73880,Fountain,10248.0,265000,110427,170783,215434,27207,82698,138265,145163,123336,166576,162314,182613,138845,357254,179170,102466
72900,74110,Fountainfall,3336.0,265000,110427,170783,215434,27207,82698,138265,145163,123336,169912,162314,182613,138845,357254,179170,102466
73550,74170,Fan Dance,2137.0,265000,110427,170783,215434,29344,82698,138265,145163,123336,169912,162314,182613,138845,357254,179170,102466
74200,74820,Fan Dance III,1319.0,265000,110427,170783,215434,29344,84017,138265,145163,123336,169912,162314,182613,138845,357254,179170,102466
74810,75568,Auto,10105.0,275105,110427,170783,215434,29344,84017,138265,145163,123336,169912,162314,182613,138845,357254,179170,102466
75400,77450,Finishing Move,110344.0,275105,110427,170783,215434,29344,84017,138265,255507,123336,169912,162314,182613,138845,357254,179170,102466
77900,78340,Saber Dance,10718.0,275105,110427,170783,215434,29344,84017,138265,255507,123336,169912,162314,182613,138845,367972,179170,102466
77900,78520,Reverse Cascade,5251.0,275105,110427,170783,215434,29344,84017,138265,255507,123336,169912,162314,182613,144096,367972,179170,102466
77930,78688,Auto,10105.0,285210,110427,170783,215434,29344,84017,138265,255507,123336,169912,162314,182613,144096,367972,179170,102466
77900,78700,Cascade,8281.0,285210,118708,170783,215434,29344,84017,138265,255507,123336,169912,162314,182613,144096,367972,179170,102466
77900,78880,Fountain,9906.0,285210,118708,170783,215434,29344,84017,138265,255507,133242,169912,162314,182613,144096,367972,179170,102466
77900,79110,Fountainfall,6178.0,285210,118708,170783,215434,29344,84017,138265,255507,133242,176090,162314,182613,144096,367972,179170,102466
78550,79170,Fan Dance,2142.0,285210,118708,170783,215434,31486,84017,138265,255507,133242,176090,162314,182613,144096,367972,179170,102466
79200,79820,Fan Dance III,1362.0,285210,118708,170783,215434,31486,85379,138265,255507,133242,176090,162314,182613,144096,367972,179170,102466
80400,80840,Saber Dance,10549.0,285210,118708,170783,215434,31486,85379,138265,255507,133242,176090,162314,182613,144096,378521,179170,102466
80400,81020,Reverse Cascade,5258.0,285210,118708,170783,215434,31486,85379,138265,255507,133242,176090,162314,182613,149354,378521,179170,102466
80400,81200,Cascade,7972.0,285210,126680,170783,215434,31486,85379,138265,255507,133242,176090,162314,182613,149354,378521,179170,102466
80400,81380,Fountain,10684.0,285210,126680,170783,215434,31486,85379,138265,255507,143926,176090,162314,182613,149354,378521,179170,102466
80400,81610,Fountainfall,5807.0,285210,126680,170783,215434,31486,85379,138265,255507,143926,181897,162314,182613,149354,378521,179170,102466
81050,81670,Fan Dance,2235.0,285210,126680,170783,215434,33721,85379,138265,255507,143926,181897,162314,182613,149354,378521,179170,102466
81050,81808,Auto,10105.0,295315,126680,170783,215434,33721,85379,138265,255507,143926,181897,162314,182613,149354,378521,179170,102466
81700,82320,Fan Dance III,1356.0,295315,126680,170783,215434,33721,86735,138265,255507,143926,181897,162314,182613,149354,378521,179170,102466
82900,83340,Saber Dance,8362.0,295315,126680,170783,215434,33721,86735,138265,255507,143926,181897,162314,182613,149354,386883,179170,102466
82900,83520,Reverse Cascade,5316.0,295315,126680,170783,215434,33721,86735,138265,255507,143926,181897,162314,182613,154670,386883,179170,102466
82900,83700,Cascade,8303.0,295315,134983,170783,215434,33721,86735,138265,255507,143926,181897,162314,182613,154670,386883,179170,102466
82900,83880,Fountain,10728.0,295315,134983,170783,215434,33721,86735,138265,255507,154654,181897,162314,182613,154670,386883,179170,102466
82900,84110,Fountainfall,6549.0,295315,134983,170783,215434,33721,86735,138265,255507,154654,188446,162314,182613,154670,386883,179170,102466
83550,84170,Fan Dance,2504.0,295315,134983,170783,215434,36225,86735,138265,255507,154654,188446,162314,182613,154670,386883,179170,102466
84200,84820,Fan Dance III,1530.0,295315,134983,170783,215434,36225,88265,138265,255507,154654,188446,162314,182613,154670,386883,179170,102466
84170,84928,Auto,10105.0,305420,134983,170783,215434,36225,88265,138265,255507,154654,188446,162314,182613,154670,386883,179170,102466
85400,85840,Saber Dance,10746.0,305420,134983,170783,215434,36225,88265,138265,255507,154654,188446,162314,182613,154670,397629,179170,102466
85400,86020,Reverse Cascade,4953.0,305420,134983,170783,215434,36225,88265,138265,255507,154654,188446,162314,182613,159623,397629,179170,102466
85400,86200,Cascade,8155.0,305420,143138,170783,215434,36225,88265,138265,255507,154654,188446,162314,182613,159623,397629,179170,102466
85400,86380,Fountain,10204.0,305420,143138,170783,215434,36225,88265,138265,255507,164858,188446,162314,182613,159623,397629,179170,102466
85400,86610,Fountainfall,6354.0,305420,143138,170783,215434,36225,88265,138265,255507,164858,194800,162314,182613,159623,397629,179170,102466
86050,86670,Fan Dance,2333.0,305420,143138,170783,215434,38558,88265,138265,255507,164858,194800,162314,182613,159623,397629,179170,102466
86700,87320,Fan Dance III,1450.0,305420,143138,170783,215434,38558,89715,138265,255507,164858,194800,162314,182613,159623,397629,179170,102466
87290,88048,Auto,10105.0,315525,143138,170783,215434,38558,89715,138265,255507,164858,194800,162314,182613,159623,397629,179170,102466
87900,88340,Saber Dance,10318.0,315525,143138,170783,215434,38558,89715,138265,255507,164858,194800,162314,182613,159623,407947,179170,102466
87900,88520,Reverse Cascade,5178.0,315525,143138,170783,215434,38558,89715,138265,255507,164858,194800,162314,182613,164801,407947,179170,102466
87900,88700,Cascade,8132.0,315525,151270,170783,215434,38558,89715,138265,255507,164858,194800,162314,182613,164801,407947,179170,102466
87900,88880,Fountain,10324.0,315525,151270,170783,215434,38558,89715,138265,255507,175182,194800,162314,182613,164801,407947,179170,102466
87900,89110,Fountainfall,6240.0,315525,151270,170783,215434,38558,89715,138265,255507,175182,201040,162314,182613,164801,407947,179170,102466
88550,89170,Fan Dance,2487.0,315525,151270,170783,215434,41045,89715,138265,255507,175182,201040,162314,182613,164801,407947,179170,102466
89200,89820,Fan Dance III,1550.0,315525,151270,170783,215434,41045,91265,138265,255507,175182,201040,162314,182613,164801,407947,179170,102466
90400,90840,Saber Dance,10598.0,315525,151270,170783,215434,41045,91265,138265,255507,175182,201040,162314,182613,164801,418545,179170,102466
90400,91020,Reverse Cascade,5146.0,315525,151270,170783,215434,41045,91265,138265,255507,175182,201040,162314,182613,169947,418545,179170,102466
90410,91168,Auto,10105.0,325630,151270,170783,215434,41045,91265,138265,255507,175182,201040,162314,182613,169947,418545,179170,102466
