sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Dosis III,Eukrasian Dosis III (dot),Phlegma III,Pneuma,Psyche,Toxikon II
-540,40,Pneuma,49391.0,0,0,0,0,49391,0,0
40,572,Auto,21.0,21,0,0,0,49391,0,0
3401,4071,Dosis III,53462.0,21,53462,0,0,49391,0,0
3901,4433,Auto,21.0,42,53462,0,0,49391,0,0
940,4500,Eukrasian Dosis III (dot),12172.0,42,53462,12172,0,49391,0,0
5841,6511,Dosis III,53462.0,42,106924,12172,0,49391,0,0
6701,7233,Auto,23.0,65,106924,12172,0,49391,0,0
940,7500,Eukrasian Dosis III (dot),12172.0,65,106924,24344,0,49391,0,0
7322,7992,Phlegma III,93354.0,65,106924,24344,93354,49391,0,0
7942,9042,Psyche,93354.0,65,106924,24344,93354,49391,93354,0
9501,10033,Auto,23.0,88,106924,24344,93354,49391,93354,0
9762,10432,Phlegma III,93354.0,88,106924,24344,186708,49391,93354,0
940,10500,Eukrasian Dosis III (dot),12172.0,88,106924,36516,186708,49391,93354,0
940,13500,Eukrasian Dosis III (dot),12172.0,88,106924,48688,186708,49391,93354,0
13163,13833,Dosis III,59093.0,88,166017,48688,186708,49391,93354,0
13663,14195,Auto,23.0,111,166017,48688,186708,49391,93354,0
15603,16273,Dosis III,59093.0,111,225110,48688,186708,49391,93354,0
940,16500,Eukrasian Dosis III (dot),12172.0,111,225110,60860,186708,49391,93354,0
16463,16995,Auto,23.0,134,225110,60860,186708,49391,93354,0
18044,18714,Dosis III,59093.0,134,284203,60860,186708,49391,93354,0
940,19500,Eukrasian Dosis III (dot),12172.0,134,284203,73032,186708,49391,93354,0
19263,19795,Auto,23.0,157,284203,73032,186708,49391,93354,0
20484,21154,Dosis III,59093.0,157,343296,73032,186708,49391,93354,0
940,22500,Eukrasian Dosis III (dot),12172.0,157,343296,85204,186708,49391,93354,0
22924,23594,Dosis III,59093.0,157,402389,85204,186708,49391,93354,0
23424,23956,Auto,23.0,180,402389,85204,186708,49391,93354,0
940,25500,Eukrasian Dosis III (dot),12172.0,180,402389,97376,186708,49391,93354,0
26224,26756,Auto,22.0,202,402389,97376,186708,49391,93354,0
25406,28500,Eukrasian Dosis III (dot),13454.0,202,402389,110830,186708,49391,93354,0
27866,28536,Dosis III,53462.0,202,455851,110830,186708,49391,93354,0
29024,29556,Auto,21.0,223,455851,110830,186708,49391,93354,0
30307,30977,Dosis III,53462.0,223,509313,110830,186708,49391,93354,0
25406,31500,Eukrasian Dosis III (dot),13454.0,223,509313,124284,186708,49391,93354,0
32747,33417,Dosis III,49391.0,223,558704,124284,186708,49391,93354,0
33247,33779,Auto,21.0,244,558704,124284,186708,49391,93354,0
25406,34500,Eukrasian Dosis III (dot),13454.0,244,558704,137738,186708,49391,93354,0
35188,35858,Dosis III,49391.0,244,608095,137738,186708,49391,93354,0
36047,36579,Auto,21.0,265,608095,137738,186708,49391,93354,0
25406,37500,Eukrasian Dosis III (dot),13454.0,265,608095,151192,186708,49391,93354,0
37628,38298,Dosis III,49391.0,265,657486,151192,186708,49391,93354,0
38847,39379,Auto,21.0,286,657486,151192,186708,49391,93354,0
25406,40500,Eukrasian Dosis III (dot),13454.0,286,657486,164646,186708,49391,93354,0
40069,40739,Dosis III,49391.0,286,706877,164646,186708,49391,93354,0
42509,43179,Dosis III,49391.0,286,756268,164646,186708,49391,93354,0
25406,43500,Eukrasian Dosis III (dot),13454.0,286,756268,178100,186708,49391,93354,0
43009,43541,Auto,21.0,307,756268,178100,186708,49391,93354,0
44949,45619,Dosis III,49391.0,307,805659,178100,186708,49391,93354,0
45809,46341,Auto,21.0,328,805659,178100,186708,49391,93354,0
25406,46500,Eukrasian Dosis III (dot),13454.0,328,805659,191554,186708,49391,93354,0
47390,48060,Dosis III,49391.0,328,855050,191554,186708,49391,93354,0
48609,49141,Auto,21.0,349,855050,191554,186708,49391,93354,0
25406,49500,Eukrasian Dosis III (dot),13454.0,349,855050,205008,186708,49391,93354,0
49830,50500,Dosis III,49391.0,349,904441,205008,186708,49391,93354,0
25406,52500,Eukrasian Dosis III (dot),13454.0,349,904441,218462,186708,49391,93354,0
52271,52941,Dosis III,49391.0,349,953832,218462,186708,49391,93354,0
52771,53303,Auto,21.0,370,953832,218462,186708,49391,93354,0
